time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/loss,train/explained_variance
0,1,2850.0,256,805,200.0,3065.455517578125,0.0015301125,0.0,-1.767421007156372,0.3,-0.003802081337198615,0.0003,14400,1571.1414794921875,0.5030888319015503
0,2,2970.0,512,715,200.0,2207.123913574219,0.014328003,0.024609375,-0.49693878293037413,0.3,-0.008871888916473836,0.0003,14410,1169.006103515625,0.6102381944656372
1,3,3003.3333333333335,768,690,200.0,2103.118719482422,0.008703597,0.01640625,-0.522785285115242,0.3,-0.009244487783871592,0.0003,14420,1039.6842041015625,0.5529273152351379
1,4,3030.0,1024,677,200.0,1926.6430969238281,0.0021148687,0.0,-0.49978897273540496,0.3,-1.7446442507207392e-05,0.0003,14430,1038.4603271484375,0.6549438238143921
1,5,3036.6666666666665,1280,668,200.0,3002.6967956542967,0.008192763,0.014453125,-0.49205899983644485,0.3,-0.005071912775747478,0.0003,14440,1392.32763671875,0.48269927501678467
2,6,3047.1428571428573,1536,661,200.0,1745.5623840332032,0.00598404,0.00859375,-0.47619672268629076,0.3,-0.0058959783287718896,0.0003,14450,802.3837280273438,0.6439889669418335
2,7,3052.5,1792,657,200.0,2416.5901611328127,0.0045206547,0.009375,-0.429894357919693,0.3,-0.0052222965285182,0.0003,14460,1152.3992919921875,0.536541223526001
3,8,3036.0,2048,654,200.0,2304.562640380859,0.0023760777,0.00390625,-0.44483019411563873,0.3,-0.005101502384059131,0.0003,14470,1276.26611328125,0.5900995135307312
3,9,3060.909090909091,2304,651,200.0,3433.627062988281,0.009702873,0.015234375,-0.4254781275987625,0.3,-0.00976657858118415,0.0003,14480,1808.725341796875,0.4384106993675232
3,10,3061.6666666666665,2560,649,200.0,1466.7579528808594,0.019804258,0.032421875,-0.35788583010435104,0.3,-0.009649932221509516,0.0003,14490,829.6390991210938,0.6055901050567627
4,11,3065.714285714286,2816,647,200.0,1375.8849792480469,0.01071465,0.02109375,-0.3996413543820381,0.3,-0.003679939277935773,0.0003,14500,641.9493408203125,0.669674277305603
4,12,3067.3333333333335,3072,647,200.0,3295.4006958007812,0.007280361,0.00546875,-0.424562993645668,0.3,-0.00509832747047767,0.0003,14510,1469.8975830078125,0.42682045698165894
5,13,3067.5,3328,646,200.0,1902.3252380371093,0.019733947,0.04609375,-0.34257447719573975,0.3,-0.010984361125156283,0.0003,14520,813.7435302734375,0.6149239540100098
5,14,3081.764705882353,3584,645,200.0,2618.0336364746095,0.00401109,0.00390625,-0.32821032404899597,0.3,-0.005700398120097816,0.0003,14530,1375.8629150390625,0.5312522649765015
5,15,3057.3684210526317,3840,645,200.0,1270.2221557617188,0.0065777088,0.038671875,-0.3454361155629158,0.3,-0.007715054415166378,0.0003,14540,740.6221313476562,0.6689386367797852
6,16,3047.0,4096,629,200.0,3770.2531127929688,0.0009858431,0.0,-0.3225664794445038,0.3,-0.0009101982694119215,0.0003,14550,2000.67822265625,0.4819205403327942
6,17,3049.0476190476193,4352,622,200.0,2530.885534667969,0.00050197286,0.0,-0.31914730221033094,0.3,-0.002136665873695165,0.0003,14560,1220.541748046875,0.5947574377059937
7,18,2943.0434782608695,4608,624,200.0,2725.283856201172,0.0016832291,0.003125,-0.3907317236065865,0.3,-0.003341019758954644,0.0003,14570,1335.55224609375,0.8191778063774109
7,19,2958.3333333333335,4864,625,200.0,2525.3610107421873,0.0048250016,0.003515625,-0.3812492832541466,0.3,-0.005947147123515606,0.0003,14580,960.5711669921875,0.7798338532447815
8,20,2962.8,5120,626,200.0,1346.7490447998048,0.006101119,0.012890625,-0.30744791477918626,0.3,-0.005414625548291951,0.0003,14590,500.16326904296875,0.6873438358306885
8,21,2966.923076923077,5376,626,200.0,1649.6757568359376,0.00666461,0.008984375,-0.3415434122085571,0.3,-0.004265277553349734,0.0003,14600,766.5764770507812,0.6461808681488037
8,22,2974.285714285714,5632,627,200.0,1849.98935546875,0.0036399253,0.009765625,-0.3022148907184601,0.3,-0.006035624258220196,0.0003,14610,913.6795043945312,0.5015219449996948
9,23,2970.689655172414,5888,628,200.0,2675.775811767578,0.014116748,0.029296875,-0.3282953053712845,0.3,-0.0095506057376042,0.0003,14620,1021.8849487304688,0.4882062077522278
9,24,2982.0,6144,627,200.0,2711.568670654297,0.0045990217,0.01171875,-0.2932932496070862,0.3,-0.005395320570096373,0.0003,14630,1197.9735107421875,0.47386664152145386
10,25,2973.75,6400,626,200.0,1477.2890502929688,0.013701474,0.0109375,-0.3295831590890884,0.3,-0.012162829888984561,0.0003,14640,800.5228271484375,0.8527103066444397
10,26,2976.6666666666665,6656,626,200.0,3369.4935791015623,0.008701576,0.024609375,-0.32115116268396376,0.3,0.0037905252305790783,0.0003,14650,1738.9501953125,0.36523449420928955
11,27,2909.4117647058824,6912,626,200.0,1446.1974304199218,0.013417108,0.0265625,-0.3593670681118965,0.3,-0.004005932901054621,0.0003,14660,700.9044799804688,0.6497770547866821
11,28,2914.0,7168,626,200.0,2419.4313903808593,0.0018896894,0.016015625,-0.38042131066322327,0.3,-0.000537941895890981,0.0003,14670,1025.392333984375,0.8685150146484375
11,29,2922.972972972973,7424,627,200.0,1540.2453552246093,0.004600727,0.011328125,-0.4230104565620422,0.3,-0.0037650530692189934,0.0003,14680,710.8139038085938,0.6156245470046997
12,30,2926.842105263158,7680,627,200.0,2711.6142395019533,0.046856716,0.10234375,-0.3940076187252998,0.3,-0.017577836546115576,0.0003,14690,820.74169921875,0.510266125202179
12,31,2924.871794871795,7936,627,200.0,1342.6018341064453,0.0030308445,0.005078125,-0.38818931132555007,0.3,-0.0035242263693362474,0.0003,14700,733.1507568359375,0.6969156265258789
13,32,2928.5,8192,627,200.0,2172.155206298828,0.030815527,0.062109375,-0.4657514199614525,0.3,-0.01841899915598333,0.0003,14710,1095.349853515625,0.5415728092193604
13,33,2935.2380952380954,8448,628,200.0,1548.4017211914063,0.013719102,0.0375,-0.4807251259684563,0.3,-0.0044664892368018625,0.0003,14720,865.673095703125,0.6318789124488831
13,34,2933.2558139534885,8704,628,200.0,2020.5306457519532,0.025812257,0.071484375,-0.4864306807518005,0.3,-0.010386085929349064,0.0003,14730,832.944091796875,0.5700689554214478
14,35,2936.3636363636365,8960,629,200.0,1741.5142028808593,0.009860696,0.015234375,-0.4748065769672394,0.3,-0.00513229335192591,0.0003,14740,690.08203125,0.6166796088218689
14,36,2931.7391304347825,9216,629,200.0,2547.6898559570313,0.008541541,0.019921875,-0.44025962650775907,0.3,-0.009876846510451287,0.0003,14750,1453.095703125,0.7753682136535645
15,37,2934.68085106383,9472,627,200.0,1767.6139831542969,0.006466997,0.010546875,-0.4336769476532936,0.3,-0.006755872489884495,0.0003,14760,843.2166748046875,0.5592213869094849
15,38,2937.5,9728,627,200.0,1114.3450561523437,0.003984456,0.0109375,-0.4518588051199913,0.3,-0.0012345543131232263,0.0003,14770,557.5945434570312,0.8388216495513916
15,39,2941.0204081632655,9984,627,200.0,1860.2935546875,0.012466729,0.032421875,-0.4403928369283676,0.3,-0.008298279065638781,0.0003,14780,893.9786987304688,0.5975714921951294
16,40,2946.8627450980393,10240,628,200.0,2803.419055175781,0.01697568,0.037109375,-0.45645742416381835,0.3,-0.0067426933674141765,0.0003,14790,929.6083374023438,0.4570029377937317
0,1,2350.0,256,834,200.0,3015.9066955566404,0.03337596,0.06796875,-0.5024265646934509,0.3,-0.01392269863281399,0.0003,14800,1098.4830322265625,0.45858943462371826
0,2,2710.0,512,727,200.0,3977.998010253906,0.00085547427,0.0,-1.8511835992336274,0.3,-0.0009648110484704375,0.0003,14410,1370.45068359375,0.35633236169815063
1,3,2750.0,768,696,200.0,2310.863134765625,0.00068592397,0.0,-1.8290549099445343,0.3,-0.0033244248712435364,0.0003,14420,1239.23779296875,0.4990697503089905
1,4,2878.0,1024,684,200.0,1643.553729248047,0.004223664,0.0,-1.8413221657276153,0.3,-0.006021385197527707,0.0003,14430,690.1578979492188,0.6063132286071777
1,5,2910.0,1280,675,200.0,2462.7013671875,0.001613833,0.0,-1.8072377145290375,0.3,-0.0006681366125121712,0.0003,14440,1193.5582275390625,0.5319308638572693
2,6,2932.8571428571427,1536,670,200.0,1430.5113830566406,0.0041729915,0.0,-1.8329781413078308,0.3,-0.005913360510021448,0.0003,14450,804.7701416015625,0.689369797706604
2,7,2950.0,1792,667,200.0,1228.6893280029296,0.0070718722,0.000390625,-1.8108254373073578,0.3,-0.009683045744895934,0.0003,14460,673.6777954101562,0.6717422604560852
3,8,2980.0,2048,662,200.0,1909.3701110839843,0.007735262,0.0,-1.7745636045932769,0.3,-0.006563132768496871,0.0003,14470,1049.185302734375,0.6083406805992126
3,9,3010.0,2304,656,200.0,3919.1902709960937,0.0022954661,0.0,-1.752813559770584,0.3,-0.004323652014136314,0.0003,14480,2521.235595703125,0.3702735900878906
3,10,3035.0,2560,654,200.0,1626.942626953125,0.015945535,0.012890625,-1.7425307273864745,0.3,-0.012141548935323954,0.0003,14490,930.2869873046875,0.6064073443412781
4,11,2972.8571428571427,2816,652,200.0,1478.630307006836,0.014240182,0.033984375,-1.7403847336769105,0.3,-0.009172293031588197,0.0003,14500,734.3226318359375,0.7521570324897766
4,12,2851.3333333333335,3072,651,200.0,1841.8209899902345,0.0008515739,0.0,-1.7295431613922119,0.3,-5.8322097174823284e-05,0.0003,14510,662.7955322265625,0.7593932151794434
5,13,2805.625,3328,649,200.0,1253.695016479492,0.0005239588,0.0,-1.5663836121559143,0.3,0.001114103547297418,0.0003,14520,419.1053466796875,0.8920914530754089
5,14,2821.764705882353,3584,647,200.0,3737.4887878417967,7.64993e-05,0.0,-1.7371228754520416,0.3,0.0005529825575649738,0.0003,14530,741.0686645507812,0.5462350845336914
5,15,2772.1052631578946,3840,646,200.0,3631.9308227539063,0.00034035323,0.0,-1.7454699158668519,0.3,-0.0019221244379878043,0.0003,14540,1929.2086181640625,0.6493510007858276
6,16,2740.0,4096,644,200.0,2118.444543457031,0.0013319731,0.0,-1.7399062097072602,0.3,-0.003820390859618783,0.0003,14550,813.538330078125,0.7548360228538513
6,17,2733.3333333333335,4352,644,200.0,3803.673583984375,0.0003520802,0.0,-1.7403369128704071,0.3,-0.0005790724884718656,0.0003,14560,1316.421630859375,0.5152372121810913
7,18,2762.608695652174,4608,644,200.0,3837.62890625,0.0008776139,0.0,-1.7747651636600494,0.3,-0.003389675496146083,0.0003,14570,1617.8665771484375,0.2639029622077942
7,19,2777.0833333333335,4864,644,200.0,2102.679724121094,0.009973492,0.001171875,-1.724216455221176,0.3,-0.009832523623481393,0.0003,14580,738.7565307617188,0.5665726661682129
7,20,2788.8,5120,644,200.0,2432.8543334960937,0.0048060548,0.0,-1.7081906914710998,0.3,-0.00755301599856466,0.0003,14590,1516.2216796875,0.5302816033363342
8,21,2800.3846153846152,5376,643,200.0,1414.4369110107423,0.0070730196,0.0,-1.670720499753952,0.3,-0.01158966135699302,0.0003,14600,956.8151245117188,0.7228402495384216
8,22,2760.714285714286,5632,643,200.0,4203.004064941406,0.0026530647,0.0,-1.610085564851761,0.3,0.002708160306792706,0.0003,14610,1478.154296875,0.5531997084617615
9,23,2771.3793103448274,5888,644,200.0,2005.6187377929687,0.0020047852,0.0,-1.5986423790454865,0.3,-0.005474046431481838,0.0003,14620,530.2642211914062,0.7948004007339478
9,24,2774.6666666666665,6144,644,200.0,1345.174368286133,0.0036530714,0.000390625,-1.6407106757164,0.3,-0.003641581372357905,0.0003,14630,650.52978515625,0.6278344392776489
9,25,2785.625,6400,643,200.0,2156.9194519042967,0.012200238,0.000390625,-1.6944045722484589,0.3,-0.005280705471523106,0.0003,14640,913.1046142578125,0.5385006666183472
10,26,2794.242424242424,6656,643,200.0,2683.7592712402343,0.013761761,0.0125,-1.649182677268982,0.3,-0.012882104702293872,0.0003,14650,1016.7875366210938,0.5108741521835327
10,27,2796.470588235294,6912,641,200.0,1595.831396484375,0.002607341,0.0,-1.594237172603607,0.3,-0.0019945765612646937,0.0003,14660,587.8912963867188,0.6341835260391235
11,28,2798.5714285714284,7168,641,200.0,2140.025115966797,0.003831767,0.0,-1.6107671976089477,0.3,-0.006939050694927573,0.0003,14670,961.3468017578125,0.5939570665359497
11,29,2780.810810810811,7424,641,200.0,3074.6089477539062,0.0035082023,0.0,-1.6200199723243713,0.3,-0.006430200207978487,0.0003,14680,1642.2210693359375,0.49206697940826416
11,30,2789.4736842105262,7680,641,200.0,2640.5609436035156,0.0019733715,0.0,-1.5138920366764068,0.3,-0.005794032709673047,0.0003,14690,1175.5328369140625,0.775383710861206
12,31,2796.923076923077,7936,642,200.0,2760.4606323242188,0.00769859,0.00234375,-1.6289320528507232,0.3,-0.010216699121519924,0.0003,14700,1051.8310546875,0.45399749279022217
12,32,2798.75,8192,643,200.0,2106.394189453125,0.0012050653,0.0,-1.6371530175209046,0.3,-0.0017214368795976042,0.0003,14710,1129.7659912109375,0.5523408651351929
13,33,2811.6666666666665,8448,645,200.0,1354.6823425292969,0.0024626856,0.0,-1.618496972322464,0.3,-0.004196663689799607,0.0003,14720,549.265625,0.751514732837677
13,34,2813.0232558139537,8704,646,200.0,2170.722058105469,0.010577859,0.003125,-1.626909565925598,0.3,-0.010638365801423789,0.0003,14730,1288.4464111328125,0.5250343084335327
13,35,2814.318181818182,8960,647,200.0,2287.726214599609,0.0050059482,0.002734375,-1.5590522587299347,0.3,-0.0075481744483113285,0.0003,14740,1318.2359619140625,0.5501869320869446
14,36,2821.086956521739,9216,648,200.0,3418.434844970703,0.004142859,0.0,-1.532819390296936,0.3,-0.007595997396856546,0.0003,14750,1435.8714599609375,0.5296238660812378
14,37,2827.2340425531916,9472,650,200.0,3730.7513793945313,0.006353817,0.00078125,-1.5617060005664825,0.3,-0.00645355898886919,0.0003,14760,1944.7259521484375,0.32594990730285645
14,38,2827.2916666666665,9728,651,200.0,2676.5985778808595,0.019778024,0.023046875,-1.5510109126567841,0.3,-0.01425119215855375,0.0003,14770,1523.4560546875,0.5602743625640869
15,39,2802.8571428571427,9984,652,200.0,1525.5858642578125,0.0023723096,0.0,-1.44436115026474,0.3,-0.0044054547091946,0.0003,14780,793.99755859375,0.7418888807296753
15,40,2799.4117647058824,10240,653,200.0,1346.480029296875,0.0032347469,0.0,-1.4090975284576417,0.3,-0.004297789908014238,0.0003,14790,409.07208251953125,0.8597452640533447
0,1,2830.0,256,876,200.0,4224.824145507812,0.0014633331,0.0,-1.5073123574256897,0.3,-0.0018735269317403437,0.0003,14800,1273.2586669921875,0.579805850982666
0,2,2950.0,512,778,200.0,920.2925628662109,0.0070057455,0.00703125,-0.5353551894426346,0.3,-0.005870635760948062,0.0003,14810,447.8558654785156,0.8773866891860962
1,3,2990.0,768,741,200.0,1225.3342407226562,0.0129947215,0.02734375,-0.49387905597686765,0.3,-0.007640855712816119,0.0003,14820,476.01934814453125,0.6776549816131592
1,4,2990.0,1024,727,200.0,1671.591943359375,0.049557004,0.08671875,-0.5300477623939515,0.3,-0.01275544356321916,0.0003,14830,749.3551635742188,0.644751787185669
1,5,2530.0,1280,721,200.0,5393.494128417969,0.010359231,0.02265625,-0.5568657845258713,0.3,-0.009866762720048428,0.0003,14840,2912.305908203125,0.3092212677001953
2,6,2612.8571428571427,1536,719,200.0,2620.7565063476563,0.0005014022,0.0,-0.5538114726543426,0.3,-2.5328528136014938e-05,0.0003,14850,1080.8189697265625,0.8339014649391174
2,7,2670.0,1792,716,200.0,2285.4156799316406,0.0027825702,0.0,-0.5457495287060737,0.3,-0.0021587336901575326,0.0003,14860,1578.22314453125,0.5591157674789429
2,8,2754.0,2048,713,200.0,1418.6534515380858,0.007964062,0.009375,-0.5214383915066719,0.3,-0.005538480286486447,0.0003,14870,537.5491943359375,0.6492267847061157
3,9,2782.7272727272725,2304,711,200.0,2998.3002502441404,0.0023489401,0.006640625,-0.491049537062645,0.3,-0.00376956919208169,0.0003,14880,1411.964599609375,0.6124566793441772
3,10,2810.0,2560,709,200.0,1161.806936645508,0.0076382128,0.006640625,-0.47207457572221756,0.3,-0.004769281251356006,0.0003,14890,593.0455932617188,0.731331467628479
3,11,2852.8571428571427,2816,707,200.0,2958.141387939453,0.02201901,0.066796875,-0.401215860247612,0.3,-0.012344583682715893,0.0003,14900,1329.1265869140625,0.4423748254776001
4,12,2870.0,3072,704,200.0,3628.3183410644533,0.009280229,0.01640625,-0.34507200717926023,0.3,-0.0073159085121005775,0.0003,14910,2459.50146484375,0.42164885997772217
4,13,2885.0,3328,703,200.0,2071.0540100097655,0.0076067303,0.017578125,-0.32736546993255616,0.3,-0.005913886521011591,0.0003,14920,747.73388671875,0.5725345611572266
5,14,2898.235294117647,3584,702,200.0,3226.045086669922,0.002670569,0.00390625,-0.31773693561553956,0.3,-0.005685354559682309,0.0003,14930,1812.631103515625,0.4310809373855591
5,15,2931.0526315789475,3840,699,200.0,2890.3918701171874,0.007661568,0.023828125,-0.32071288824081423,0.3,-0.007098969211801887,0.0003,14940,1154.9425048828125,0.45153331756591797
5,16,2940.0,4096,696,200.0,2622.061383056641,0.0015602487,0.001171875,-0.336874520778656,0.3,-0.00314378987532109,0.0003,14950,1503.599853515625,0.4797708988189697
6,17,2947.1428571428573,4352,695,200.0,2607.0014587402343,0.0065066074,0.0140625,-0.3422061488032341,0.3,-0.009481599205173552,0.0003,14960,1526.1424560546875,0.5402268171310425
6,18,2970.0,4608,694,200.0,2251.5923034667967,0.0017105122,0.000390625,-0.3183664157986641,0.3,-0.0024013477843254803,0.0003,14970,965.2423706054688,0.5291913747787476
7,19,2964.1666666666665,4864,694,200.0,3379.459362792969,0.004101919,0.00859375,-0.3277276694774628,0.3,-0.00655346482526511,0.0003,14980,1891.412109375,0.40080833435058594
7,20,2968.4,5120,694,200.0,755.9336547851562,0.0027165392,0.001953125,-0.31768218278884885,0.3,-0.0036636740900576116,0.0003,14990,352.0795593261719,0.8972948789596558
7,21,2981.5384615384614,5376,695,200.0,1926.5087585449219,0.012006001,0.0359375,-0.33695715516805647,0.3,-0.007441405951976776,0.0003,15000,528.6531372070312,0.5946484804153442
8,22,2962.8571428571427,5632,696,200.0,1423.8888458251954,0.0093183955,0.02421875,-0.3519099250435829,0.3,-0.004550189198926091,0.0003,15010,621.1115112304688,0.7937436103820801
8,23,2974.8275862068967,5888,695,200.0,2633.1459777832033,0.0050522806,0.00859375,-0.341391322016716,0.3,-0.00724018351174891,0.0003,15020,1574.9842529296875,0.6915941834449768
8,24,2971.3333333333335,6144,695,200.0,1080.9321197509767,0.00531866,0.00859375,-0.35133123248815534,0.3,-0.004798710625618696,0.0003,15030,465.78155517578125,0.7047604322433472
9,25,2933.75,6400,696,200.0,3263.7909973144533,0.006195549,0.012890625,-0.3966968685388565,0.3,-0.006323394388891757,0.0003,15040,945.6341552734375,0.39447736740112305
9,26,2931.818181818182,6656,696,200.0,2974.1563415527344,0.0005672795,0.0,-0.31602702140808103,0.3,-0.0007708097109571099,0.0003,15050,1592.2860107421875,0.8470244407653809
9,27,2935.8823529411766,6912,696,200.0,2530.988641357422,0.0011495447,0.0,-0.3612057983875275,0.3,-0.002241802588105202,0.0003,15060,1631.70263671875,0.5217885971069336
10,28,2912.8571428571427,7168,696,200.0,1916.1274475097657,0.009414505,0.016796875,-0.426013845205307,0.3,-0.006278013810515404,0.0003,15070,678.5665283203125,0.5981842279434204
10,29,2922.4324324324325,7424,696,200.0,4814.339562988282,0.003935002,0.008203125,-0.42100898921489716,0.3,0.002467021089978516,0.0003,15080,674.275146484375,0.167280375957489
11,30,2926.315789473684,7680,695,200.0,3087.3015869140627,0.0079556275,0.01484375,-0.48787314295768736,0.3,-0.0036505839787423612,0.0003,15090,1503.719970703125,0.4546175003051758
11,31,2930.5128205128203,7936,695,200.0,1049.3554962158203,0.01613242,0.03359375,-0.4943347692489624,0.3,-0.016699506109580396,0.0003,15100,477.11395263671875,0.7077980041503906
11,32,2892.0,8192,695,200.0,2097.9663024902343,0.0111404145,0.02578125,-0.43685948103666306,0.3,-0.014779091044329108,0.0003,15110,703.4711303710938,0.81623375415802
12,33,2894.7619047619046,8448,695,200.0,513.7127807617187,0.0064514363,0.008203125,-0.38448057770729066,0.3,-0.003607805306091905,0.0003,15120,194.6937255859375,0.9653844833374023
12,34,2893.2558139534885,8704,695,200.0,4205.975598144531,0.0057741646,0.00703125,-0.471053871512413,0.3,-0.005805776710622013,0.0003,15130,2039.7498779296875,0.4793089032173157
12,35,2902.7272727272725,8960,695,200.0,1361.5584197998046,0.0049950127,0.00859375,-0.40044615119695665,0.3,-0.003984488546848297,0.0003,15140,876.1983642578125,0.7141714096069336
13,36,2906.086956521739,9216,695,200.0,1054.245751953125,0.019674737,0.06328125,-0.38084530681371687,0.3,-0.009474360942840576,0.0003,15150,626.0204467773438,0.7206532955169678
13,37,2909.574468085106,9472,693,200.0,4397.410339355469,0.006594744,0.010546875,-0.34917535036802294,0.3,-0.005777210230007768,0.0003,15160,2434.8447265625,0.40919357538223267
14,38,2908.75,9728,693,200.0,2067.418310546875,0.002297751,0.00234375,-0.32288331240415574,0.3,-0.005334639619104564,0.0003,15170,957.8292846679688,0.5838903784751892
14,39,2912.2448979591836,9984,693,200.0,2992.258416748047,0.0021991546,0.0046875,-0.3352978557348251,0.3,-0.0018411329016089439,0.0003,15180,1871.241455078125,0.4437960982322693
14,40,2920.0,10240,693,200.0,1699.7666076660157,0.020660967,0.0421875,-0.36837467700243,0.3,-0.009942324878647924,0.0003,15190,1075.3778076171875,0.6256846189498901
0,1,3090.0,256,876,200.0,4186.649304199219,0.0036107565,0.004296875,-0.33721568435430527,0.3,-0.0033324718475341796,0.0003,15200,2523.067626953125,0.37351858615875244
0,2,3080.0,512,772,200.0,2220.8867614746096,0.0043668407,0.001953125,-1.449725979566574,0.3,-0.004810622869990766,0.0003,14810,1114.8988037109375,0.5605123043060303
1,3,3156.6666666666665,768,708,200.0,1588.1529815673828,0.0029441554,0.0,-1.478561931848526,0.3,-0.004378265561535954,0.0003,14820,775.834228515625,0.6991588473320007
1,4,3036.0,1024,705,200.0,2155.2421813964843,0.0028103676,0.0,-1.5448663473129272,0.3,-0.004243239434435964,0.0003,14830,1047.5321044921875,0.5998516082763672
1,5,3048.3333333333335,1280,701,200.0,3538.65244140625,0.0058650672,0.005859375,-1.5018365323543548,0.3,-0.008136113453656436,0.0003,14840,1731.9822998046875,0.6068729758262634
2,6,3012.8571428571427,1536,699,200.0,2474.878698730469,0.00060935435,0.0,-1.5626635134220124,0.3,-0.001243018894456327,0.0003,14850,857.0310668945312,0.5109211206436157
2,7,3050.0,1792,686,200.0,3778.302770996094,0.00726737,0.002734375,-1.5829206347465514,0.3,-0.008640256815124304,0.0003,14860,1670.036376953125,0.4546414613723755
3,8,3102.0,2048,676,200.0,1780.750830078125,0.003956929,0.0015625,-1.5447706580162048,0.3,-0.004020413337275386,0.0003,14870,939.802978515625,0.6546170115470886
3,9,3012.7272727272725,2304,677,200.0,2298.2573791503905,0.0037582908,0.0,-1.5721098840236665,0.3,-0.006930980063043535,0.0003,14880,1235.5738525390625,0.5247451066970825
3,10,3017.5,2560,679,200.0,2579.1340454101564,0.0016613177,0.0,-1.6037747502326964,0.3,2.644294872879982e-05,0.0003,14890,985.7720336914062,0.7849949598312378
4,11,2942.8571428571427,2816,679,200.0,2529.75478515625,0.00021320628,0.0,-1.3786654949188233,0.3,-0.0009648293489590287,0.0003,14900,1295.0777587890625,0.785294771194458
4,12,2952.0,3072,677,200.0,3098.983221435547,0.0006302842,0.0,-1.4436091661453248,0.3,-0.0029198478790931405,0.0003,14910,1386.2962646484375,0.700831413269043
4,13,2942.5,3328,678,200.0,2110.165350341797,0.010920936,0.00625,-1.6494362652301788,0.3,-0.00755839382763952,0.0003,14920,1233.2926025390625,0.5839235782623291
5,14,2952.3529411764707,3584,679,200.0,1806.5710876464843,0.005020149,0.0,-1.6396609663963317,0.3,-0.006049207760952413,0.0003,14930,1034.2149658203125,0.6365434527397156
5,15,2928.9473684210525,3840,679,200.0,2628.6616149902343,0.0034213958,0.0,-1.7531703114509583,0.3,-0.004603359324391931,0.0003,14940,1579.2347412109375,0.49344778060913086
6,16,2948.0,4096,679,200.0,4155.815698242188,0.00014755595,0.0,-1.38857861161232,0.3,0.0012823225930333137,0.0003,14950,1279.580810546875,0.6310158967971802
6,17,2965.714285714286,4352,679,200.0,1863.0332641601562,0.018478286,0.028515625,-1.726165348291397,0.3,-0.020729713421314955,0.0003,14960,809.621337890625,0.6313097476959229
6,18,2976.521739130435,4608,679,200.0,1893.8981140136718,0.0026544896,0.0,-1.6878513813018798,0.3,-0.00030049976194277404,0.0003,14970,1033.8062744140625,0.5989805459976196
7,19,2982.0833333333335,4864,680,200.0,4772.744421386718,0.00037218933,0.0,-1.604717218875885,0.3,-0.00020772810094058514,0.0003,14980,2221.806640625,0.3845427632331848
7,20,2995.2,5120,680,200.0,2507.291583251953,0.0035147893,0.0,-1.6647687196731566,0.3,-0.00620958972722292,0.0003,14990,1632.9000244140625,0.519412636756897
7,21,2999.6153846153848,5376,680,200.0,1684.4821472167969,0.028893635,0.057421875,-1.6662880718708037,0.3,-0.021290681790560484,0.0003,15000,553.3607177734375,0.6303973197937012
8,22,3013.214285714286,5632,680,200.0,2885.7871704101562,0.0058955154,0.00078125,-1.6882618248462677,0.3,-0.004523722943849862,0.0003,15010,996.0624389648438,0.4516928791999817
8,23,3023.448275862069,5888,679,200.0,3300.541650390625,0.0014832346,0.0,-1.6919962108135223,0.3,-0.002183465287089348,0.0003,15020,1845.852783203125,0.4515204429626465
9,24,3024.6666666666665,6144,678,200.0,1504.4182495117188,0.009604916,0.00859375,-1.6678647935390472,0.3,-0.011242840019986034,0.0003,15030,615.3494262695312,0.6644037365913391
9,25,3042.5,6400,679,200.0,3225.6498168945313,0.0064325845,0.002734375,-1.6853197872638703,0.3,-0.0017913091462105513,0.0003,15040,1579.4324951171875,0.45881718397140503
9,26,3050.909090909091,6656,679,200.0,3028.7234008789064,0.0031714155,0.0,-1.6987787365913392,0.3,-0.006533832848072052,0.0003,15050,1288.8917236328125,0.494223415851593
10,27,3059.1176470588234,6912,678,200.0,2036.6099609375,0.003075466,0.0,-1.6579406559467316,0.3,-0.0033393732039257882,0.0003,15060,920.9934692382812,0.6160386800765991
10,28,3066.5714285714284,7168,679,200.0,2023.078594970703,0.0085695,0.0046875,-1.6350949227809906,0.3,-0.013691684999503195,0.0003,15070,731.476806640625,0.580482006072998
10,29,3060.810810810811,7424,679,200.0,2779.9675476074217,0.0046058362,0.00078125,-1.6294608056545257,0.3,-0.007496038195677101,0.0003,15080,1131.0,0.47246307134628296
11,30,3067.8947368421054,7680,680,200.0,4070.8087768554688,0.009500547,0.008203125,-1.6311273992061615,0.3,-0.009307286748662592,0.0003,15090,1557.0535888671875,0.347845196723938
11,31,3074.102564102564,7936,678,200.0,2022.4036376953125,0.007900236,0.00625,-1.685703659057617,0.3,-0.0038160036725457757,0.0003,15100,830.467529296875,0.6041512489318848
12,32,3080.0,8192,676,200.0,1849.8693634033202,0.013379161,0.012109375,-1.6835646152496337,0.3,-0.008429088396951556,0.0003,15110,864.5916748046875,0.616145133972168
12,33,3069.5238095238096,8448,674,200.0,1428.9992614746093,0.02089896,0.03359375,-1.614721840620041,0.3,-0.013522134465165436,0.0003,15120,768.470703125,0.6276918649673462
12,34,3063.2558139534885,8704,672,200.0,5189.204309082032,0.005472307,0.0,-1.5559353709220887,0.3,-0.010713789542205632,0.0003,15130,2414.6337890625,0.26055556535720825
