time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/clip_fraction,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/loss,train/policy_gradient_loss
8,7424,200.0,29,879,956.7567567567568,-2.1553280115127564,18280,0.00078125,0.3,3778.638555908203,0.6354583501815796,0.0003,0.0021876115,2492.725830078125,-0.0034574851393699645
8,7680,200.0,30,876,961.3157894736842,-2.0573522210121156,18290,0.00078125,0.3,8933.501184082032,0.5100051760673523,0.0003,0.0020541078,4220.4140625,-0.0007884504157118499
9,7936,200.0,31,873,963.5897435897435,-2.187674307823181,18300,0.008203125,0.3,3644.96884765625,0.6382070183753967,0.0003,0.0053120796,1631.598388671875,-0.002726937108673155
9,8192,200.0,32,878,967.25,-2.198154854774475,18310,0.003125,0.3,3796.2225708007813,0.6451810598373413,0.0003,0.004635158,875.9869995117188,-0.003643379546701908
9,8448,200.0,33,882,980.0,-2.1884472727775575,18320,0.0,0.3,3575.289825439453,0.6543699502944946,0.0003,0.0058286,594.4981689453125,-0.003579152119345963
9,8704,200.0,34,885,969.7674418604652,-2.0227505445480345,18330,0.008203125,0.3,10612.564001464843,0.4274291396141052,0.0003,0.0070590917,2934.218505859375,-0.008129826304502786
10,8960,200.0,35,887,967.0454545454545,-2.2157888054847716,18340,0.006640625,0.3,3589.993635559082,0.5245881080627441,0.0003,0.00063279807,1281.4722900390625,-0.0005497063975781202
10,9216,200.0,36,889,965.6521739130435,-2.2315551042556763,18350,0.0,0.3,8537.965226745606,0.08461976051330566,0.0003,0.0006052032,698.6904296875,-0.002158077619969845
10,9472,200.0,37,887,973.6170212765958,-2.156036949157715,18360,0.004296875,0.3,7558.766418457031,0.5639851093292236,0.0003,0.003345378,2082.851806640625,-0.005311098985839635
10,9728,200.0,38,888,968.3333333333334,-2.16245356798172,18370,0.003125,0.3,5193.234320068359,0.5002733469009399,0.0003,0.0036800043,3905.242431640625,-0.003520587913226336
11,9984,200.0,39,891,968.9795918367347,-2.244271993637085,18380,0.002734375,0.3,4337.078143310547,0.5123984813690186,0.0003,0.0011589394,399.6269836425781,0.0017237780848518014
11,10240,200.0,40,892,977.4509803921569,-2.2427006006240844,18390,0.0,0.3,3731.148794555664,0.63090980052948,0.0003,0.002279666,3104.2255859375,-0.0036304689245298507
0,256,200.0,1,1156,1030.0,-2.093289649486542,18400,0.0015625,0.3,9533.54736328125,0.4712623357772827,0.0003,0.0028540792,2189.712890625,-0.0033409148454666138
0,512,200.0,2,1031,885.0,-2.028907358646393,18010,0.0,0.3,3096.8513519287108,0.7948317527770996,0.0003,0.0017672807,475.4187316894531,-0.0004682374186813831
0,768,200.0,3,995,960.0,-2.0746248245239256,18020,0.01015625,0.3,1645.8804176330566,0.7912622690200806,0.0003,0.0064243563,1110.90283203125,-0.004287430224940181
1,1024,200.0,4,932,1020.0,-2.020819628238678,18030,0.021484375,0.3,1967.5073638916015,0.7713870406150818,0.0003,0.008464014,161.6114959716797,-0.008256808249279856
1,1280,200.0,5,940,1018.3333333333334,-2.009536051750183,18040,0.001171875,0.3,3254.404217529297,0.7924738526344299,0.0003,0.0013385594,2556.1611328125,-0.002578343846835196
1,1536,200.0,6,949,1027.142857142857,-2.020664930343628,18050,0.028515625,0.3,1734.7747161865234,0.7871791124343872,0.0003,0.008640401,1190.0093994140625,-0.006122134486213326
1,1792,200.0,7,937,1037.5,-2.1237441539764403,18060,0.003125,0.3,1807.7502014160157,0.7956628203392029,0.0003,0.004067618,1596.262451171875,-0.004026572173461318
2,2048,200.0,8,930,989.0,-2.161429214477539,18070,0.00078125,0.3,2232.2201553344726,0.7366019487380981,0.0003,0.0020940932,1672.5802001953125,-0.0030448056058958173
2,2304,200.0,9,938,947.2727272727273,-2.209395241737366,18080,0.00390625,0.3,3083.642204284668,0.7893377542495728,0.0003,0.0037852398,438.80633544921875,-0.0027171065332368015
2,2560,200.0,10,937,976.6666666666666,-2.254685604572296,18090,0.001171875,0.3,1885.4757919311523,0.7476691007614136,0.0003,0.002939532,1687.2335205078125,-0.0032117371913045643
3,2816,200.0,11,927,951.4285714285714,-2.072456830739975,18100,0.012890625,0.3,1732.4166168212892,0.8055405020713806,0.0003,0.008441735,174.51095581054688,-0.007436757232062519
3,3072,200.0,12,918,958.0,-2.1957242846488954,18110,0.004296875,0.3,2935.853366088867,0.8128401041030884,0.0003,0.0040041227,2789.921630859375,-0.0015204713447019458
3,3328,200.0,13,915,963.125,-2.150627017021179,18120,0.001171875,0.3,1801.0590606689452,0.7740355134010315,0.0003,0.0018345257,1146.4100341796875,-0.0016539662377908827
4,3584,200.0,14,889,954.1176470588235,-2.1358702063560484,18130,0.0,0.3,1946.7041397094727,0.7612736821174622,0.0003,0.0010959976,1385.4532470703125,-0.001734152901917696
4,3840,200.0,15,889,942.1052631578947,-2.0986506819725035,18140,0.0109375,0.3,1888.115803527832,0.7679609656333923,0.0003,0.005203073,1229.303466796875,-0.007234310312196612
4,4096,200.0,16,890,954.0,-2.0983291029930116,18150,0.0,0.3,3313.3623901367187,0.7436457276344299,0.0003,0.00021644961,2354.7724609375,-0.0004888466093689204
4,4352,200.0,17,877,969.5238095238095,-2.024901032447815,18160,0.008984375,0.3,1730.2341278076171,0.795387327671051,0.0003,0.007176642,1149.110107421875,-0.0017703474499285222
5,4608,200.0,18,876,944.7826086956521,-2.0427381932735442,18170,0.0234375,0.3,1929.8517608642578,0.759667158126831,0.0003,0.014508024,1536.0867919921875,-0.005363062757533043
5,4864,200.0,19,878,940.0,-2.1226991415023804,18180,0.003515625,0.3,2897.8055280685426,0.8158807754516602,0.0003,0.0032641331,789.1104736328125,-0.0015741268638521434
5,5120,200.0,20,873,929.2,-2.2192526340484617,18190,0.0,0.3,1511.0607215881348,0.808513879776001,0.0003,0.0028590525,115.56788635253906,-0.0018014642409980297
6,5376,200.0,21,875,946.1538461538462,-1.8719331264495849,18200,0.007421875,0.3,1932.72918548584,0.7597364187240601,0.0003,0.0049769273,166.2386474609375,-0.0028883526567369698
6,5632,200.0,22,878,940.7142857142857,-2.097026455402374,18210,0.0328125,0.3,1999.599513244629,0.7615266442298889,0.0003,0.010048247,1628.3062744140625,-0.009062673931475728
6,5888,200.0,23,883,936.2068965517242,-2.077340579032898,18220,0.015625,0.3,3104.664306640625,0.8030275106430054,0.0003,0.0016566138,1473.3052978515625,-0.0015344963758252561
6,6144,200.0,24,881,932.3333333333334,-1.5833799481391906,18230,0.0,0.3,2112.446643066406,0.724341869354248,0.0003,0.00052555464,622.8838500976562,-0.001110711949877441
7,6400,200.0,25,880,922.8125,-2.093523073196411,18240,0.001171875,0.3,1838.55830078125,0.7818335294723511,0.0003,0.00088978186,249.14743041992188,-0.0019106015330180525
7,6656,200.0,26,879,916.969696969697,-2.0450759649276735,18250,0.01328125,0.3,1497.0543884277345,0.8020288348197937,0.0003,0.00960575,1381.9566650390625,-0.005123427300713956
7,6912,200.0,27,875,921.1764705882352,-2.1381160855293273,18260,0.01484375,0.3,3231.2153656005858,0.7839595079421997,0.0003,0.008802321,403.7187805175781,-0.005317231570370495
8,7168,200.0,28,878,925.1428571428571,-1.8894945859909058,18270,0.01328125,0.3,2044.7458984375,0.7610520124435425,0.0003,0.0075549497,245.81402587890625,-0.007412142888642848
8,7424,200.0,29,881,919.7297297297297,-2.038152778148651,18280,0.023046875,0.3,1680.6603302001954,0.7965174913406372,0.0003,0.006946996,188.92886352539062,-0.006393133592791855
8,7680,200.0,30,885,917.1052631578947,-2.1519562125205995,18290,0.027734375,0.3,2899.8652671813966,0.8147149085998535,0.0003,0.01949199,422.7790222167969,-0.004910483839921653
8,7936,200.0,31,887,920.2564102564103,-1.9498539924621583,18300,0.0,0.3,1599.0873855590821,0.8015396595001221,0.0003,0.00246461,1421.966064453125,-0.0008864078903570771
9,8192,200.0,32,889,929.25,-2.085793650150299,18310,0.011328125,0.3,1744.9665359497071,0.7967098355293274,0.0003,0.014109155,244.63059997558594,-0.007936440000776201
9,8448,200.0,33,892,930.0,-1.8543861269950868,18320,0.0,0.3,2225.874838256836,0.7259140014648438,0.0003,0.0010401758,1380.9932861328125,-0.002109920710790902
9,8704,200.0,34,895,932.5581395348837,-2.203948986530304,18330,0.009375,0.3,2959.7623046875,0.8104128241539001,0.0003,0.01699682,1432.2086181640625,-0.004831285658292472
9,8960,200.0,35,898,941.8181818181819,-2.045001667737961,18340,0.003515625,0.3,1860.6756118774415,0.7785462141036987,0.0003,0.0028656868,1181.1376953125,-0.003534788452088833
10,9216,200.0,36,902,937.3913043478261,-2.057751190662384,18350,0.0046875,0.3,1617.5084449768067,0.8147728443145752,0.0003,0.005614049,421.8919372558594,-0.002818417176604271
10,9472,200.0,37,905,937.4468085106383,-2.097307014465332,18360,0.013671875,0.3,3194.287561035156,0.792470395565033,0.0003,0.004775008,1574.267578125,-0.004153756448067725
10,9728,200.0,38,907,938.9583333333334,-1.96757630109787,18370,0.0,0.3,1720.11118850708,0.779957115650177,0.0003,0.0018204809,1447.635498046875,-0.0011043116683140397
10,9984,200.0,39,910,941.0204081632653,-2.1444596648216248,18380,0.002734375,0.3,1629.8658142089844,0.8056051731109619,0.0003,0.0022437288,1428.309814453125,-0.002741961367428303
11,10240,200.0,40,910,948.6274509803922,-1.9849208891391754,18390,0.001953125,0.3,2148.782162475586,0.7639124989509583,0.0003,0.0043934407,347.06646728515625,-0.004443962359800935
0,256,200.0,1,927,450.0,-1.9158807694911957,18400,0.000390625,0.3,3157.585708618164,0.7874042987823486,0.0003,0.002224302,575.099853515625,-0.00044718808494508265
0,512,200.0,2,838,535.0,-2.144134044647217,18410,0.0,0.3,7191.2566589355465,0.6203135251998901,0.0003,0.00013544038,4002.954833984375,-0.0002938508812803775
0,768,200.0,3,876,623.3333333333334,-2.157490885257721,18420,0.00078125,0.3,3861.1190185546875,0.5583702325820923,0.0003,0.0020174254,2983.240234375,-0.0006539126625284553
1,1024,200.0,4,906,786.0,-2.2167182326316834,18430,0.0,0.3,3939.771853637695,0.6210703253746033,0.0003,0.0038429676,2976.600341796875,-0.0032030150992795824
1,1280,200.0,5,925,748.3333333333334,-2.0976149916648863,18440,0.0,0.3,14190.895434570313,0.2353619933128357,0.0003,0.003263952,6413.5244140625,-0.006022929539903998
1,1536,200.0,6,942,788.5714285714286,-2.220460891723633,18450,0.0,0.3,3248.0154407501223,0.6489959955215454,0.0003,0.0005314399,34.83391571044922,-0.0004497193964198232
1,1792,200.0,7,950,801.25,-2.2021270036697387,18460,0.012890625,0.3,3648.724203491211,0.6485008001327515,0.0003,0.01412799,997.0365600585938,-0.006106403702870011
2,2048,200.0,8,958,836.0,-2.1852421879768373,18470,0.028125,0.3,11315.728802490234,-0.14798617362976074,0.0003,0.009907465,7731.81494140625,-0.009421256021596491
2,2304,200.0,9,963,849.0909090909091,-2.0729607939720154,18480,0.0,0.3,8015.302410888672,0.5801107883453369,0.0003,0.00059086294,1203.220947265625,-0.0007201270200312138
2,2560,200.0,10,965,890.0,-2.025055706501007,18490,0.00078125,0.3,3383.2160552978517,0.6585409641265869,0.0003,0.0012123045,2336.666015625,-0.0014805864309892058
2,2816,200.0,11,967,933.5714285714286,-2.1483225345611574,18500,0.01640625,0.3,3711.32412109375,0.670893669128418,0.0003,0.008388069,2265.26416015625,-0.004797790059819817
3,3072,200.0,12,967,960.0,-2.0303733706474305,18510,0.01484375,0.3,13348.309228515625,0.28619396686553955,0.0003,0.006886003,8517.0869140625,-0.009480164432898164
3,3328,200.0,13,968,953.75,-2.0019362330436707,18520,0.001171875,0.3,8662.989453125,0.08965587615966797,0.0003,0.0026498493,4205.5576171875,-0.004490795754827559
3,3584,200.0,14,970,962.9411764705883,-2.085315001010895,18530,0.000390625,0.3,3223.3712173461913,0.6836469769477844,0.0003,0.0027085952,250.52774047851562,-0.0019748364691622557
3,3840,200.0,15,972,960.5263157894736,-2.1100165247917175,18540,0.000390625,0.3,3249.7767486572266,0.6554155349731445,0.0003,0.0030782463,2625.53662109375,-0.002474493277259171
4,4096,200.0,16,974,954.5,-2.047321546077728,18550,0.0,0.3,9697.615893554688,0.4815099239349365,0.0003,0.0019369808,5944.0966796875,-0.000721229100599885
4,4352,200.0,17,974,942.8571428571429,-2.0754504263401032,18560,0.0,0.3,4238.20707397461,0.5813645124435425,0.0003,0.0005684083,477.4378967285156,-0.0014718459453433752
4,4608,200.0,18,975,957.3913043478261,-2.164075791835785,18570,0.0125,0.3,3873.9008972167967,0.6238513588905334,0.0003,0.006393616,1371.096923828125,-0.007175791636109352
5,4864,200.0,19,970,956.6666666666666,-2.0617270827293397,18580,0.00625,0.3,4107.423913574219,0.620884358882904,0.0003,0.0027703075,903.1810913085938,-0.0039280254626646634
5,5120,200.0,20,964,971.6,-2.1026723861694334,18590,0.007421875,0.3,5096.949353027344,0.6378215551376343,0.0003,0.0073762983,2738.168701171875,-0.003329774527810514
5,5376,200.0,21,966,972.3076923076923,-2.026776373386383,18600,0.005078125,0.3,6338.573303222656,0.37903857231140137,0.0003,0.0022049025,3554.489990234375,2.7765729464590548e-05
5,5632,200.0,22,968,962.8571428571429,-1.906741100549698,18610,0.0,0.3,5802.44541015625,0.4606242775917053,0.0003,0.000119905686,4223.59033203125,-0.00021676078904420137
6,5888,200.0,23,968,958.2758620689655,-2.108245611190796,18620,0.0,0.3,14054.64315185547,0.22076404094696045,0.0003,0.0012161122,3491.667724609375,-0.002367321529891342
6,6144,200.0,24,969,964.3333333333334,-2.1933292388916015,18630,0.0,0.3,3063.8656372070313,0.6859371662139893,0.0003,0.00093862973,2136.148681640625,-0.0005904994090087712
6,6400,200.0,25,971,956.875,-1.9320159077644348,18640,0.0,0.3,8105.372399902344,0.19087237119674683,0.0003,0.0015669898,2217.012939453125,-9.134302381426096e-05
6,6656,200.0,26,972,949.0909090909091,-2.0701217234134672,18650,0.0,0.3,3769.100201416016,0.6271100044250488,0.0003,0.00016995845,3252.199462890625,-0.0006504564196802675
7,6912,200.0,27,969,955.8823529411765,-1.9707062780857085,18660,0.0,0.3,9069.566162109375,0.510229229927063,0.0003,0.00021631503,4637.6435546875,-0.0003053024644032121
7,7168,200.0,28,970,963.7142857142857,-2.035497707128525,18670,0.00546875,0.3,3803.2709686279295,0.6444988250732422,0.0003,0.004745147,1272.06591796875,-0.0030016010627150536
7,7424,200.0,29,971,965.1351351351351,-2.1841240882873536,18680,0.0,0.3,3496.027394104004,0.6648151278495789,0.0003,0.0015529431,1040.862060546875,-0.0023680247366428377
7,7680,200.0,30,971,973.9473684210526,-1.3046291947364808,18690,0.0109375,0.3,22799.791259765625,-0.29611730575561523,0.0003,0.005122344,12423.9609375,-0.006664825137704611
8,7936,200.0,31,972,971.025641025641,-2.0750781059265138,18700,0.029296875,0.3,5396.566705322266,0.4758087396621704,0.0003,0.011729518,4082.0615234375,-0.007027731777634471
8,8192,200.0,32,970,966.5,-2.0866830468177797,18710,0.0,0.3,3896.1796142578123,0.6104055643081665,0.0003,0.0011650161,2927.725830078125,-0.0016103116911835968
8,8448,200.0,33,971,960.0,-2.0677092552185057,18720,0.0,0.3,10232.615075683594,-0.14364075660705566,0.0003,0.0003228956,7067.13330078125,-0.0005105095508042723
8,8704,200.0,34,969,963.0232558139535,-1.968552792072296,18730,0.0,0.3,10795.147314453125,0.4165911078453064,0.0003,0.0011556996,5564.03662109375,-0.0006315723177976907
9,8960,200.0,35,969,954.5454545454545,-2.1205606937408445,18740,0.0,0.3,11330.854345703125,-0.2113037109375,0.0003,0.0003904153,7618.07568359375,-0.0003165819216519594
9,9216,200.0,36,965,952.1739130434783,-2.1846234679222105,18750,0.0,0.3,3920.0166076660157,0.6140615940093994,0.0003,0.00019521406,1064.1280517578125,-0.0005468387738801539
9,9472,200.0,37,952,950.2127659574468,-1.999300193786621,18760,0.0,0.3,6910.108154296875,0.6301244497299194,0.0003,0.0008937628,1536.5849609375,-0.00079746397677809
10,9728,200.0,38,949,951.4583333333334,-2.083506590127945,18770,0.0,0.3,5414.116677856446,0.41233134269714355,0.0003,0.00037579797,3873.095703125,0.00011543320724740624
10,9984,200.0,39,946,942.6530612244898,-2.236194038391113,18780,0.00703125,0.3,10079.912719726562,-0.02451932430267334,0.0003,0.0024531155,4893.73876953125,-0.0070370595552958545
10,10240,200.0,40,946,949.2156862745098,-2.0461749911308287,18790,0.0,0.3,4799.630810546875,0.5247153043746948,0.0003,0.00031426805,547.7958984375,-0.0012245455756783486
0,256,200.0,1,1186,720.0,-1.975323635339737,18800,0.0,0.3,6527.889306640625,0.6479527950286865,0.0003,0.00011035823,1425.3189697265625,-2.7115480042994024e-05
0,512,200.0,2,1074,975.0,-1.9658551275730134,18410,0.014453125,0.3,3273.927294921875,0.7843677401542664,0.0003,0.006164075,1538.65966796875,-0.0037157992366701363
0,768,200.0,3,993,1016.6666666666666,-1.9002906501293182,18420,0.0,0.3,2145.58701171875,0.7545510530471802,0.0003,0.00068429555,1716.083740234375,-0.0012195406015962362
1,1024,200.0,4,947,1032.0,-2.1954703450202944,18430,0.0,0.3,1532.506477355957,0.8042778968811035,0.0003,0.0009968458,1074.9600830078125,-0.0012386080634314567
1,1280,200.0,5,923,980.0,-1.98468559384346,18440,0.0,0.3,3157.2709533691404,0.805611252784729,0.0003,0.0015664974,528.0838012695312,-0.002460550144314766
1,1536,200.0,6,919,952.8571428571429,-1.9874742031097412,18450,0.0,0.3,1774.1477066040038,0.7586674690246582,0.0003,0.00041716523,124.37866973876953,0.0002036640187725425
1,1792,200.0,7,912,953.75,-1.860925543308258,18460,0.0390625,0.3,1833.013313293457,0.7871615886688232,0.0003,0.012847964,217.37399291992188,-0.00551690433640033
2,2048,200.0,8,898,947.0,-1.9291217386722566,18470,0.00078125,0.3,1601.0650550842286,0.7915408611297607,0.0003,0.0019081647,381.6499328613281,-0.0014520692406222225
2,2304,200.0,9,798,999.0909090909091,-1.9066093564033508,18480,0.0,0.3,3135.1169494628907,0.8022902011871338,0.0003,0.00064656744,1185.060791015625,0.00013016348239034415
3,2560,200.0,10,642,975.8333333333334,-1.9630155086517334,18490,0.0,0.3,1976.5422302246093,0.7833037972450256,0.0003,0.0011707668,1306.5140380859375,-0.0024832843453623356
5,2816,200.0,11,562,989.2857142857143,-2.1254796981811523,18500,0.0125,0.3,1518.342423248291,0.8191269636154175,0.0003,0.010160269,117.8179931640625,-0.004381137480959296
5,3072,200.0,12,515,981.3333333333334,-2.0730737328529356,18510,0.0,0.3,2879.831276702881,0.8189005255699158,0.0003,0.0029774238,697.2000122070312,-0.0022535774391144515
6,3328,200.0,13,476,986.25,-2.133305084705353,18520,0.016796875,0.3,1453.5182949066161,0.818249523639679,0.0003,0.007790953,1073.15869140625,-0.003930343315005302
8,3584,200.0,14,445,990.0,-1.9517872333526611,18530,0.0,0.3,2931.6289154052733,0.4903784990310669,0.0003,0.0010563023,1570.0826416015625,-9.744897834025323e-05
9,3840,200.0,15,419,980.5263157894736,-2.0657642662525175,18540,0.00078125,0.3,1589.589933013916,0.8077363967895508,0.0003,0.002412362,468.5658264160156,-0.0006437262403778732
10,4096,200.0,16,403,970.0,-2.112391138076782,18550,0.0,0.3,2911.8906631469727,0.813795804977417,0.0003,0.0011355875,1675.6578369140625,-0.0009755176724866033
11,4352,200.0,17,394,962.3809523809524,-2.057845598459244,18560,0.010546875,0.3,1710.8003692626953,0.7777061462402344,0.0003,0.009267012,1096.17919921875,-0.005113070993684232
12,4608,200.0,18,383,976.9565217391304,-2.214880585670471,18570,0.0,0.3,1439.4590278625487,0.8121930360794067,0.0003,0.004021797,44.359439849853516,-0.003597785299643874
12,4864,200.0,19,375,965.0,-1.7904777467250823,18580,0.0,0.3,3387.7462051391603,0.797539234161377,0.0003,0.003104564,247.61285400390625,-0.0008995300158858299
13,5120,200.0,20,367,976.0,-2.0141359627246858,18590,0.0,0.3,2205.3013305664062,0.6950495839118958,0.0003,0.00058652414,557.376708984375,-0.0005631254403851927
14,5376,200.0,21,362,988.0769230769231,-1.8127382278442383,18600,0.00078125,0.3,1960.0527465820312,0.7927582263946533,0.0003,0.002118927,300.4338073730469,-0.0020707260817289354
15,5632,200.0,22,355,988.2142857142857,-1.9613292992115021,18610,0.0015625,0.3,1698.7967826843262,0.7946084141731262,0.0003,0.0043719495,468.3693542480469,-0.0036420038086362183
16,5888,200.0,23,352,999.6551724137931,-1.9361423790454864,18620,0.0,0.3,3605.9992431640626,0.7454404830932617,0.0003,0.0017909836,1148.85205078125,-0.00023822681978344918
17,6144,200.0,24,347,986.6666666666666,-2.1045437812805177,18630,0.00234375,0.3,1673.5801971435546,0.8056240081787109,0.0003,0.0013153523,518.6884765625,-0.0019160639494657516
18,6400,200.0,25,342,984.0625,-1.9655619502067565,18640,0.0,0.3,2012.3749633789062,0.7323638796806335,0.0003,0.0008234049,597.5364379882812,-0.001352128363214433
19,6656,200.0,26,339,991.5151515151515,-1.7818304181098938,18650,0.0,0.3,1967.2254852294923,0.7474342584609985,0.0003,0.0003172988,456.12982177734375,-0.00020756614394485952
20,6912,200.0,27,336,993.2352941176471,-2.019388735294342,18660,0.0,0.3,3044.737924194336,0.80241858959198,0.0003,0.00045150495,1887.4542236328125,-0.0007740354398265481
21,7168,200.0,28,332,1000.5714285714286,-2.025195038318634,18670,0.000390625,0.3,1829.7609024047852,0.7858745455741882,0.0003,0.0025975804,1119.7259521484375,-0.0033289113198406994
22,7424,200.0,29,329,986.4864864864865,-2.103765439987183,18680,0.00234375,0.3,1961.9056350708008,0.768474817276001,0.0003,0.0020625237,1723.1065673828125,-0.003030022187158465
23,7680,200.0,30,326,989.7368421052631,-1.9155263423919677,18690,0.02109375,0.3,2853.919609832764,0.8152512311935425,0.0003,0.0054815933,1429.3880615234375,-0.0020734270219691098
24,7936,200.0,31,324,998.974358974359,-2.078900134563446,18700,0.0,0.3,1859.6551483154296,0.7847768068313599,0.0003,0.0006235081,613.9231567382812,-0.00060046527069062
25,8192,200.0,32,322,1000.75,-2.055330920219421,18710,0.00234375,0.3,1810.1685363769532,0.7950782775878906,0.0003,0.00387698,1181.8446044921875,-0.004861252848058939
26,8448,200.0,33,319,987.1428571428571,-2.0854834079742433,18720,0.001171875,0.3,1510.8595176696776,0.804719090461731,0.0003,0.0026861285,1024.6202392578125,-0.0007452026824466884
27,8704,200.0,34,317,987.2093023255813,-2.0592618227005004,18730,0.0,0.3,3885.6387145996096,0.7383214235305786,0.0003,0.0015312992,1087.932373046875,-0.0009527317015454173
28,8960,200.0,35,315,987.7272727272727,-2.1307185292243958,18740,0.003125,0.3,1700.859538269043,0.7999022603034973,0.0003,0.003190576,260.8579406738281,-0.003909429837949574
29,9216,200.0,36,313,994.3478260869565,-1.8903689444065095,18750,0.0,0.3,1784.486260986328,0.7893043160438538,0.0003,0.0008478374,491.6454772949219,-0.0008997910423204303
30,9472,200.0,37,312,993.1914893617021,-2.11277494430542,18760,0.0,0.3,3033.1766510009766,0.8093307018280029,0.0003,0.0009203495,2200.193115234375,-0.0017893523676320911
31,9728,200.0,38,310,998.5416666666666,-2.0390129327774047,18770,0.0,0.3,1826.7939224243164,0.767706573009491,0.0003,0.0013397234,1182.7857666015625,-0.0013614349300041795
32,9984,200.0,39,309,1004.6938775510204,-2.0445303559303283,18780,0.021875,0.3,2100.9084442138674,0.7118786573410034,0.0003,0.008464502,283.2310791015625,-0.006424542318563908
33,10240,200.0,40,307,1008.0392156862745,-2.10279324054718,18790,0.0,0.3,1713.3527038574218,0.7879046201705933,0.0003,0.0012190372,528.7567749023438,-0.0016652363119646907
0,256,200.0,1,350,1040.0,-1.8925400018692016,18800,0.005078125,0.3,2871.4514755249024,0.8094922304153442,0.0003,0.0036096557,1072.019775390625,-0.0012104554334655404
1,512,200.0,2,293,830.0,-1.8151429831981658,18810,0.0,0.3,7392.831774902344,0.6015493869781494,0.0003,0.000105780084,3186.069580078125,-0.00028273221105337145
2,768,200.0,3,285,890.0,-2.1631975173950195,18820,0.00078125,0.3,3082.9169006347656,0.6868846416473389,0.0003,0.0065269554,515.9301147460938,-0.005149521376006305
3,1024,200.0,4,282,814.0,-2.0087592363357545,18830,0.0,0.3,3492.7397064208985,0.6659483313560486,0.0003,0.004452654,517.9047241210938,-0.0020061790011823176
4,1280,200.0,5,276,846.6666666666666,-2.0869749665260313,18840,0.0,0.3,6408.509136962891,0.6208182573318481,0.0003,0.0004803061,1936.1895751953125,-0.0006612799363210798
5,1536,200.0,6,272,865.7142857142857,-2.147202742099762,18850,0.0,0.3,12371.9693359375,-0.30349624156951904,0.0003,0.0005734896,4745.35107421875,-0.002202199469320476
6,1792,200.0,7,266,862.5,-1.8533626258373261,18860,0.0,0.3,9324.474475097657,-0.024099349975585938,0.0003,0.00018902728,5628.25048828125,6.0072890482842924e-05
7,2048,200.0,8,262,939.0,-1.9697688698768616,18870,0.0,0.3,6051.791186523437,0.39224880933761597,0.0003,0.00032147905,1592.698486328125,-0.0003031898813787848
8,2304,200.0,9,261,927.2727272727273,-1.9504900872707367,18880,0.0,0.3,15592.317749023438,0.168847918510437,0.0003,0.00032440037,12461.4150390625,-0.001243481575511396
9,2560,200.0,10,261,955.8333333333334,-2.1493825674057008,18890,0.00078125,0.3,10209.646362304688,-0.020859122276306152,0.0003,0.0019275788,7432.7998046875,-0.002154723647981882
10,2816,200.0,11,260,932.8571428571429,-2.1634873390197753,18900,0.0,0.3,4619.363549804688,0.5428578853607178,0.0003,0.0004953493,2943.525390625,-0.0008851960999891161
11,3072,200.0,12,258,924.6666666666666,-1.8472133696079254,18910,0.0,0.3,4891.726263427734,0.4838489294052124,0.0003,0.0002610006,2999.208984375,-0.0010327089577913285
12,3328,200.0,13,257,945.0,-1.961504489183426,18920,0.010546875,0.3,14055.8001953125,0.22420865297317505,0.0003,0.0067516426,4475.12890625,-0.00665866332128644
13,3584,200.0,14,256,954.1176470588235,-1.9513807535171508,18930,0.0,0.3,10377.445086669923,-0.021149873733520508,0.0003,0.001193482,9412.9267578125,-0.0024174689780920742
14,3840,200.0,15,256,960.5263157894736,-2.0686035096645354,18940,0.0,0.3,5260.6759979248045,0.37543386220932007,0.0003,0.00052816,435.58184814453125,-8.634397527202964e-05
15,4096,200.0,16,256,963.0,-2.0258686244487762,18950,0.0,0.3,17785.4486328125,0.0018545985221862793,0.0003,0.0013831698,5794.88232421875,-0.002949895546771586
16,4352,200.0,17,256,979.047619047619,-1.976260817050934,18960,0.000390625,0.3,4853.223858642578,0.5346006751060486,0.0003,0.0018168986,3921.806884765625,-0.0015546739450655878
17,4608,200.0,18,256,939.5652173913044,-2.0013487160205843,18970,0.000390625,0.3,8969.464324951172,0.08043622970581055,0.0003,0.0015900235,609.233642578125,-0.002548713923897594
18,4864,200.0,19,256,949.1666666666666,-2.119552028179169,18980,0.000390625,0.3,5290.671795654297,0.446821928024292,0.0003,0.0005567421,2788.99755859375,-8.488777093589306e-05
19,5120,200.0,20,256,944.8,-2.1032999753952026,18990,0.0,0.3,12632.216906738282,0.3286935091018677,0.0003,0.00034484663,1086.014892578125,-0.0014655665028840304
21,5376,200.0,21,255,951.1538461538462,-2.1119325876235964,19000,0.015625,0.3,8715.457272338866,0.09663122892379761,0.0003,0.006720243,3504.859130859375,-0.005636109644547105
22,5632,200.0,22,255,954.2857142857143,-2.030211353302002,19010,0.0,0.3,4793.730084228516,0.5198748707771301,0.0003,0.0002229258,2886.87109375,-0.0004172991728410125
23,5888,200.0,23,255,952.7586206896551,-1.7469720363616943,19020,0.0,0.3,10029.364367675782,0.414249062538147,0.0003,6.966805e-05,6811.08447265625,-0.00019385654013603926
