time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range,train/explained_variance,train/value_loss
6,1042,1,200.0,1112.857142857143,1536,-1.5279695570468903,0.006614119,0.00078125,0.0003,7650,-0.00500652207992971,460.0156555175781,0.3,0.6994084119796753,1022.203662109375
7,1037,1,200.0,1177.5,1792,-1.4886776030063629,0.012539967,0.017578125,0.0003,7660,-0.013794295932166278,401.3329772949219,0.3,0.7051594257354736,792.0535919189454
8,1035,1,200.0,1249.0,2048,-1.724581664800644,0.006714142,0.0125,0.0003,7670,-0.007966343779116869,665.4490356445312,0.3,0.694686233997345,1368.52744140625
9,1028,2,200.0,1261.8181818181818,2304,-1.7193491160869598,0.008481237,0.003515625,0.0003,7680,-0.009597269748337568,819.358154296875,0.3,0.5881822109222412,1795.7905700683593
10,1025,2,200.0,1292.5,2560,-1.5106089890003205,0.018625662,0.0078125,0.0003,7690,-0.013257032260298729,928.4013671875,0.3,0.49942517280578613,1933.6758605957032
11,1024,2,200.0,1323.5714285714287,2816,-1.5250925719738007,0.015589934,0.015234375,0.0003,7700,-0.008806029963307083,983.9856567382812,0.3,0.595789909362793,1857.8264526367188
12,1021,3,200.0,1344.0,3072,-1.658397775888443,0.034921728,0.05234375,0.0003,7710,-0.01658441568724811,471.4073791503906,0.3,0.6250089406967163,1284.3268920898438
13,1020,3,200.0,1316.875,3328,-1.781949919462204,0.004159922,0.00078125,0.0003,7720,-0.004035455192206427,880.5967407226562,0.3,0.657340407371521,1718.8366088867188
14,1019,3,200.0,1323.5294117647059,3584,-1.8768686950206757,0.0022025711,0.003515625,0.0003,7730,-0.004866745416074991,378.79327392578125,0.3,0.6689617037773132,1001.6777496337891
15,1018,3,200.0,1356.842105263158,3840,-1.7964819848537446,0.0063246544,0.015234375,0.0003,7740,-0.014033146249130369,736.5093994140625,0.3,0.6512571573257446,1381.5425109863281
16,1018,4,200.0,1312.5,4096,-1.7972636878490449,0.0051289583,0.00546875,0.0003,7750,-0.008106555556878448,659.6619873046875,0.3,0.6563911437988281,1241.1411560058593
17,1018,4,200.0,1270.952380952381,4352,-1.9630545198917388,0.012260657,0.0,0.0003,7760,-0.011744804051704704,352.7735900878906,0.3,0.5735880136489868,703.1898681640625
18,1019,4,200.0,1282.608695652174,4608,-1.7635913848876954,0.0063775936,0.001953125,0.0003,7770,-0.007120980182662606,653.6366577148438,0.3,0.6522867679595947,1569.7603515625
19,1021,4,200.0,1224.5833333333333,4864,-1.7410011529922484,0.0016581742,0.0,0.0003,7780,-0.0028969868086278438,781.9241943359375,0.3,0.33338499069213867,2039.8481506347657
20,1022,5,200.0,1213.6,5120,-1.308565717935562,0.0018649481,0.0,0.0003,7790,-0.001427637878805399,1820.6485595703125,0.3,-0.4326629638671875,4449.048815917969
21,1021,5,200.0,1231.1538461538462,5376,-1.7187152564525605,0.00041053514,0.0,0.0003,7800,-0.0011793746147304774,1482.195068359375,0.3,0.2586374878883362,2789.669049072266
22,993,5,200.0,1260.0,5632,-1.9030786275863647,0.0074191657,0.0015625,0.0003,7810,-0.008623891253955662,612.063232421875,0.3,0.7039634585380554,1122.1390716552735
23,996,5,200.0,1272.7586206896551,5888,-1.8674384295940398,0.019743383,0.01171875,0.0003,7820,-0.012607210967689752,737.973876953125,0.3,0.6843422651290894,1334.641748046875
24,996,6,200.0,1267.0,6144,-1.8289200484752655,0.0052229995,0.00078125,0.0003,7830,-0.008516224147751928,545.4186401367188,0.3,0.6706245541572571,1307.5941955566407
25,996,6,200.0,1256.25,6400,-1.8388587415218354,0.0019808165,0.0,0.0003,7840,-0.0012620182242244482,732.7203979492188,0.3,0.40829992294311523,1753.3441162109375
26,994,6,200.0,1253.3333333333333,6656,-1.8715604305267335,0.0061251326,0.00390625,0.0003,7850,-0.011164854071103037,338.9460144042969,0.3,0.7700111269950867,872.9448760986328
27,994,6,200.0,1250.2941176470588,6912,-1.7534280300140381,0.008504348,0.00546875,0.0003,7860,-0.011304084910079837,411.9954528808594,0.3,0.6168950796127319,1202.2754486083984
28,995,7,200.0,1232.5714285714287,7168,-1.7537850141525269,0.004956027,0.00859375,0.0003,7870,-0.008837343379855155,539.787841796875,0.3,0.5949052572250366,1528.845721435547
29,996,7,200.0,1220.0,7424,-1.780479371547699,0.0049547115,0.003515625,0.0003,7880,-0.006590135116130114,338.0528564453125,0.3,0.7126188278198242,882.0205352783203
30,996,7,200.0,1216.578947368421,7680,-1.7873251080513,0.0046120854,0.00078125,0.0003,7890,-0.00475114060100168,714.4741821289062,0.3,0.5063090324401855,1601.7274658203125
31,996,7,200.0,1221.025641025641,7936,-1.7733524918556214,0.0014272151,0.0,0.0003,7900,-0.0021084026200696828,696.7010498046875,0.3,0.46252840757369995,1791.0678833007812
32,997,8,200.0,1224.75,8192,-1.8389121294021606,0.009985014,0.00234375,0.0003,7910,-0.01225581313483417,760.3134765625,0.3,0.6183883547782898,1352.9986694335937
33,998,8,200.0,1232.857142857143,8448,-1.7981259167194366,0.010989844,0.00234375,0.0003,7920,-0.007063395110890269,725.9025268554688,0.3,0.6562020778656006,1570.7987976074219
34,998,8,200.0,1236.9767441860465,8704,-1.7871213972568512,0.003145686,0.0015625,0.0003,7930,-0.002624486526474357,622.4014892578125,0.3,0.6538723111152649,1199.2281066894532
35,999,8,200.0,1251.3636363636363,8960,-1.8216786146163941,0.010247326,0.003515625,0.0003,7940,-0.005880650819744915,1161.7672119140625,0.3,0.5118432641029358,2166.262481689453
36,998,9,200.0,1283.4782608695652,9216,-1.8030428349971772,0.0049129715,0.00625,0.0003,7950,-0.0077321833930909635,605.5201416015625,0.3,0.6563003063201904,1282.6492858886718
37,996,9,200.0,1290.212765957447,9472,-1.8425984501838684,0.01699384,0.002734375,0.0003,7960,-0.007721375790424645,928.8860473632812,0.3,0.5977081060409546,1881.3749694824219
38,997,9,200.0,1287.7083333333333,9728,-1.8852720499038695,0.012730494,0.012890625,0.0003,7970,-0.007758706551976502,821.6102905273438,0.3,0.5489461421966553,1851.3040466308594
39,996,10,200.0,1295.5102040816328,9984,-1.945998603105545,0.00496786,0.00078125,0.0003,7980,-0.006231338484212756,816.5791625976562,0.3,0.5926551222801208,1527.940380859375
40,997,10,200.0,1299.2156862745098,10240,-1.8913329720497132,0.022242662,0.06328125,0.0003,7990,-0.015814035828225315,737.7673950195312,0.3,0.6060596704483032,1651.1291015625
1,1264,0,200.0,1120.0,256,-1.8535070776939393,0.0029301844,0.000390625,0.0003,8000,-0.003955199592746794,582.203369140625,0.3,0.5445194244384766,1484.7856140136719
2,1113,0,200.0,915.0,512,-1.1687384963035583,0.027699925,0.043359375,0.0003,8010,-0.015131283644586801,569.916259765625,0.3,0.6180464029312134,1490.1294494628905
3,1064,0,200.0,1073.3333333333333,768,-1.1466190338134765,0.009163123,0.05859375,0.0003,8020,-0.010548772988840938,463.6105041503906,0.3,0.7186293601989746,987.8271240234375
4,1035,0,200.0,1252.0,1024,-0.9804467976093292,0.023913838,0.03203125,0.0003,8030,-0.013608826696872712,375.5564880371094,0.3,0.7954440116882324,901.844287109375
5,1022,1,200.0,1315.0,1280,-0.9978005439043045,0.006708964,0.009375,0.0003,8040,-0.004388594534248114,526.7777099609375,0.3,0.754676878452301,997.4596801757813
6,1020,1,200.0,1294.2857142857142,1536,-0.9811678349971771,0.01987984,0.05546875,0.0003,8050,-0.007881942158564924,433.9043884277344,0.3,0.7526246905326843,919.6275756835937
7,1020,1,200.0,1366.25,1792,-1.0658362865448,0.011136246,0.018359375,0.0003,8060,-0.0028500755317509173,498.73577880859375,0.3,0.5769345760345459,1185.8073364257812
8,1020,2,200.0,1409.0,2048,-0.9967959612607956,0.01587619,0.042578125,0.0003,8070,-0.008803334343247116,556.3812255859375,0.3,0.6834946274757385,1371.9322326660156
9,1015,2,200.0,1469.090909090909,2304,-0.9186342239379883,0.00954926,0.029296875,0.0003,8080,-0.0072026411537081,971.0341796875,0.3,0.2745288014411926,2969.390234375
10,1014,2,200.0,1482.5,2560,-0.9380444020032883,0.011375457,0.01328125,0.0003,8090,-0.0046806714031845335,541.5388793945312,0.3,0.7277507185935974,1256.39345703125
11,1013,2,200.0,1436.4285714285713,2816,-1.0035382241010666,0.010776791,0.006640625,0.0003,8100,-0.008148222090676427,380.6885681152344,0.3,0.6475985050201416,1245.5135559082032
12,1016,3,200.0,1386.6666666666667,3072,-1.056177306175232,0.0027445448,0.0,0.0003,8110,0.0012328823329880833,406.7402648925781,0.3,0.6612766981124878,1063.52451171875
13,1019,3,200.0,1415.0,3328,-0.9202408611774444,0.009213356,0.005859375,0.0003,8120,-0.00988991796039045,327.34515380859375,0.3,0.7651969194412231,932.7978363037109
14,1017,3,200.0,1414.7058823529412,3584,-0.9396345913410187,0.01432425,0.02265625,0.0003,8130,-0.011240431480109692,627.8904418945312,0.3,0.6863583326339722,1112.619122314453
15,1017,3,200.0,1475.2631578947369,3840,-1.0253787219524384,0.01008458,0.017578125,0.0003,8140,-0.004342969879508019,344.8404235839844,0.3,0.8164489269256592,809.7158599853516
16,1008,4,200.0,1496.0,4096,-0.9733320266008377,0.04131825,0.131640625,0.0003,8150,-0.024675450823269784,426.573974609375,0.3,0.6958357095718384,1099.9357452392578
17,1010,4,200.0,1433.3333333333333,4352,-0.8837356239557266,0.029376365,0.063671875,0.0003,8160,-0.010614687553606927,508.9974060058594,0.3,0.6931943893432617,1365.559780883789
18,1012,4,200.0,1406.5217391304348,4608,-0.7776172608137131,0.0053850617,0.004296875,0.0003,8170,-0.005349059752188623,492.0098571777344,0.3,0.2366424798965454,1446.7355682373047
19,1011,4,200.0,1383.3333333333333,4864,-1.060566395521164,0.018820297,0.04296875,0.0003,8180,-0.008785569109022617,383.3553466796875,0.3,0.8133116364479065,918.0178314208985
20,1012,5,200.0,1412.4,5120,-0.9782943457365036,0.06635171,0.058203125,0.0003,8190,-0.028446132875978948,667.5223999023438,0.3,0.49535518884658813,1970.07119140625
21,1013,5,200.0,1430.0,5376,-0.9243764132261276,0.016839957,0.030859375,0.0003,8200,-0.0067640045192092655,357.88458251953125,0.3,0.8001787662506104,739.3146453857422
22,1012,5,200.0,1459.642857142857,5632,-0.9149301916360855,0.020714846,0.04296875,0.0003,8210,-0.007805040339007974,482.47906494140625,0.3,0.7727241516113281,959.2110992431641
23,1008,5,200.0,1438.9655172413793,5888,-0.772775849699974,0.0023658646,0.0015625,0.0003,8220,-0.0031611141283065082,657.9793701171875,0.3,0.495710551738739,1713.4039794921875
24,1008,6,200.0,1437.3333333333333,6144,-1.0592717409133912,0.014891475,0.020703125,0.0003,8230,-0.008441706746816635,410.084228515625,0.3,0.7091432809829712,1011.6777923583984
25,1007,6,200.0,1471.875,6400,-0.8607544243335724,0.0018656994,0.0,0.0003,8240,-0.003112880769185722,455.27349853515625,0.3,0.8180919289588928,912.2874938964844
26,1006,6,200.0,1469.090909090909,6656,-0.8760461002588272,0.029294558,0.03828125,0.0003,8250,-0.010365363396704196,252.95913696289062,0.3,0.7941321134567261,830.4972747802734
27,1007,6,200.0,1457.9411764705883,6912,-0.9162425339221955,0.012381719,0.04765625,0.0003,8260,-0.0009575345786288381,894.1849975585938,0.3,0.36953872442245483,2198.891705322266
28,1006,7,200.0,1468.857142857143,7168,-1.0393707036972046,0.03205435,0.071875,0.0003,8270,-0.015733405016362667,997.4937133789062,0.3,0.5029064416885376,2022.3131042480468
29,1006,7,200.0,1477.837837837838,7424,-0.9266280382871628,0.014221655,0.016015625,0.0003,8280,-0.007174571417272091,766.454345703125,0.3,0.6173668503761292,1699.0644653320312
30,1006,7,200.0,1470.2631578947369,7680,-1.007918220758438,0.009613741,0.00859375,0.0003,8290,-0.010278288391418755,567.285400390625,0.3,0.6954729557037354,1353.9443969726562
31,1004,7,200.0,1479.7435897435898,7936,-1.0293149471282959,0.008901661,0.01328125,0.0003,8300,-0.009913149196654559,394.1317443847656,0.3,0.6898972988128662,1082.4789459228516
32,1003,8,200.0,1490.5,8192,-0.916205495595932,0.0041706404,0.015625,0.0003,8310,-0.0054199706297367815,436.9613037109375,0.3,0.8066121935844421,874.014517211914
33,1003,8,200.0,1501.904761904762,8448,-0.9598395496606826,0.01914873,0.06171875,0.0003,8320,-0.013288599159568548,477.3871765136719,0.3,0.7044752836227417,1149.7537353515625
34,1002,8,200.0,1510.9302325581396,8704,-0.8979165643453598,0.020613674,0.041796875,0.0003,8330,-0.007833869569003582,577.4950561523438,0.3,0.7110223174095154,1198.2803344726562
35,1003,8,200.0,1524.5454545454545,8960,-0.8620517939329148,0.009958715,0.011328125,0.0003,8340,-0.005511771887540817,484.5302734375,0.3,0.7258647680282593,954.6395935058594
36,1003,9,200.0,1524.1304347826087,9216,-0.8794432818889618,0.011784185,0.034765625,0.0003,8350,-0.00697903111577034,277.3459777832031,0.3,0.8399354815483093,649.8043731689453
37,1003,9,200.0,1521.4893617021276,9472,-0.9736215531826019,0.044050153,0.115625,0.0003,8360,-0.009520451445132494,333.9749755859375,0.3,0.8688030242919922,716.6963348388672
38,1004,9,200.0,1533.9583333333333,9728,-1.0233690351247788,0.023933753,0.053125,0.0003,8370,-0.014998959260992706,419.0173034667969,0.3,0.7217033505439758,1146.4591156005858
39,1004,9,200.0,1515.1020408163265,9984,-0.9380397409200668,0.0076428577,0.015625,0.0003,8380,-0.005965600395575166,689.7431030273438,0.3,0.5531495809555054,1680.5450561523437
40,1005,10,200.0,1534.1176470588234,10240,-0.9595541834831238,0.0014676435,0.0,0.0003,8390,-0.0035906856413930655,556.0128784179688,0.3,0.7079939842224121,1442.072982788086
1,1321,0,200.0,1430.0,256,-0.9953434467315674,0.010342722,0.01484375,0.0003,8400,-0.00815388293704018,802.0159301757812,0.3,0.6031534671783447,1629.6623291015626
2,1174,0,200.0,1515.0,512,-1.8621574521064759,0.0022110634,0.001171875,0.0003,8010,-0.002065842691808939,804.1336059570312,0.3,0.5118445158004761,1758.0700256347657
3,1115,0,200.0,1550.0,768,-1.8315150022506714,0.008230946,0.0,0.0003,8020,-0.010935420251917094,917.9361572265625,0.3,0.5368576645851135,1842.566180419922
4,1085,0,200.0,1560.0,1024,-1.7790799200534821,0.015245774,0.022265625,0.0003,8030,-0.011881675850600005,909.679443359375,0.3,0.5563093423843384,1739.1938781738281
5,1069,1,200.0,1611.6666666666667,1280,-1.6524274230003357,0.017194562,0.012109375,0.0003,8040,-0.013146187062375247,1319.3712158203125,0.3,0.3813481330871582,2326.3103149414064
6,1065,1,200.0,1614.2857142857142,1536,-1.5794736087322234,0.009844727,0.00078125,0.0003,8050,-0.004879383533261716,695.2564086914062,0.3,0.693236231803894,1489.8868774414063
7,1062,1,200.0,1588.75,1792,-1.6035161674022675,0.018249627,0.01171875,0.0003,8060,-0.011557062540668994,515.8448486328125,0.3,0.6671385765075684,1135.4326049804688
8,1060,1,200.0,1594.0,2048,-1.6429015159606934,0.020688202,0.02109375,0.0003,8070,-0.008294628909789025,882.8946533203125,0.3,0.5676350593566895,1869.1101135253907
9,1059,2,200.0,1619.090909090909,2304,-1.705430668592453,0.0024164726,0.0,0.0003,8080,-0.0010234049055725335,767.6586303710938,0.3,0.41702061891555786,1869.7986450195312
10,1056,2,200.0,1640.8333333333333,2560,-1.7229423940181732,0.0038947861,0.0,0.0003,8090,-0.004276824463158846,725.3802490234375,0.3,0.6804193258285522,1330.4531860351562
11,1051,2,200.0,1637.142857142857,2816,-1.733902108669281,0.007212499,0.0046875,0.0003,8100,-0.006958657735958695,776.8751831054688,0.3,0.6733084917068481,1474.5902587890625
12,1035,2,200.0,1666.6666666666667,3072,-1.4974981129169465,0.0003135868,0.0,0.0003,8110,-0.00028809243813157084,971.803466796875,0.3,0.2878396511077881,2221.4593139648437
13,1030,3,200.0,1676.25,3328,-1.6860066294670104,0.004055466,0.0015625,0.0003,8120,-0.007770681637339294,1130.419189453125,0.3,0.5057539939880371,2041.0205688476562
14,1025,3,200.0,1643.5294117647059,3584,-1.7313447058200837,0.015115222,0.00234375,0.0003,8130,-0.01211161722894758,1010.146240234375,0.3,0.5020255446434021,1619.0041809082031
15,1018,3,200.0,1596.3157894736842,3840,-1.7915315508842469,0.0067959055,0.0,0.0003,8140,-0.0012858936097472906,1324.5074462890625,0.3,0.28698021173477173,3563.727404785156
16,1009,4,200.0,1600.0,4096,-1.7077854692935943,0.007449598,0.001171875,0.0003,8150,-0.010479241283610463,939.1016845703125,0.3,0.5189567804336548,1961.8272338867187
17,1009,4,200.0,1567.142857142857,4352,-1.7846301555633546,0.006804325,0.0,0.0003,8160,-0.0047315808711573485,664.9938354492188,0.3,0.22884225845336914,1997.6981201171875
18,1007,4,200.0,1518.695652173913,4608,-1.7821970283985138,0.003487024,0.0,0.0003,8170,-0.00516932203900069,678.8128662109375,0.3,0.504609227180481,1706.2334838867187
19,1003,4,200.0,1543.3333333333333,4864,-1.8579770267009734,0.0025986838,0.0,0.0003,8180,-0.002170957438647747,509.58172607421875,0.3,0.6863662004470825,1260.7527740478515
20,1005,5,200.0,1566.8,5120,-1.8513111293315887,0.01522464,0.003515625,0.0003,8190,-0.015035954513587057,621.2667236328125,0.3,0.691264271736145,1577.4528930664062
21,1006,5,200.0,1560.7692307692307,5376,-1.8523083806037903,0.006007417,0.00859375,0.0003,8200,-0.0066327855456620455,689.9534912109375,0.3,0.5808442831039429,1660.7887878417969
22,1007,5,200.0,1582.857142857143,5632,-1.8424038112163543,0.0025703856,0.0,0.0003,8210,-0.0006596744526177645,791.8740234375,0.3,0.6219311952590942,1655.1642700195312
23,1009,5,200.0,1574.4827586206898,5888,-1.8040764272212981,0.0066488287,0.0,0.0003,8220,-0.008089929714333265,662.015869140625,0.3,0.6428648829460144,1427.8466796875
24,1011,6,200.0,1593.6666666666667,6144,-1.8815837919712066,0.0054076076,0.0,0.0003,8230,-0.00756005491130054,446.5653076171875,0.3,0.7431386709213257,1070.4623962402343
25,1012,6,200.0,1595.625,6400,-1.8380503594875335,0.010669499,0.0046875,0.0003,8240,-0.0027906125411391257,867.5968017578125,0.3,0.6734110713005066,1656.2834899902343
26,1014,6,200.0,1611.2121212121212,6656,-1.9528546571731566,0.0059745777,0.000390625,0.0003,8250,-0.007763912971131504,795.1842041015625,0.3,0.504220724105835,1675.9732177734375
27,1015,6,200.0,1604.4117647058824,6912,-1.902170902490616,0.0045883823,0.00078125,0.0003,8260,-0.0029506904538720846,783.4171142578125,0.3,0.6478160619735718,1426.0426391601563
28,1016,7,200.0,1605.142857142857,7168,-1.9650810003280639,0.0016559614,0.000390625,0.0003,8270,-0.0012176989344879984,595.6481323242188,0.3,0.6052682399749756,1243.2274353027344
29,1016,7,200.0,1618.6486486486488,7424,-1.9298119008541108,0.0020126747,0.0,0.0003,8280,-0.0032553871627897025,825.2967529296875,0.3,0.5160967111587524,2172.605743408203
30,1018,7,200.0,1580.0,7680,-1.9141888618469238,0.011765566,0.01015625,0.0003,8290,-0.009159619436832144,810.40771484375,0.3,0.5247172117233276,1713.2598388671875
31,1018,7,200.0,1593.5897435897436,7936,-1.9204928576946259,0.002766985,0.0,0.0003,8300,-0.001859402284026146,642.812255859375,0.3,0.32850873470306396,2128.735565185547
32,1019,8,200.0,1606.5,8192,-1.8284589111804963,0.0002958672,0.0,0.0003,8310,-0.0013414715416729451,918.8560180664062,0.3,0.6324057579040527,1727.3962707519531
33,1021,8,200.0,1613.8095238095239,8448,-1.8677958488464355,0.0030726488,0.0,0.0003,8320,-0.0036112254834733903,536.4329833984375,0.3,0.6255037784576416,1334.8725463867188
34,1022,8,200.0,1579.7674418604652,8704,-1.872148907184601,0.015538048,0.001171875,0.0003,8330,-0.011769481701776385,919.95068359375,0.3,0.536607563495636,1758.7699279785156
35,1022,8,200.0,1578.8636363636363,8960,-1.3192107856273652,0.0013786985,0.0,0.0003,8340,0.0016424231696873903,518.1341552734375,0.3,-0.04038047790527344,2739.014471435547
36,1023,9,200.0,1587.391304347826,9216,-1.900813215970993,0.005484404,0.001171875,0.0003,8350,-0.010496642836369575,566.2208862304688,0.3,0.5305124521255493,1658.51708984375
