rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/value_loss,train/explained_variance,train/learning_rate,train/clip_range,train/entropy_loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/approx_kl
146.42857142857142,200.0,5632,22,9,570,398.0236916542053,0.0013894438743591309,0.0003,0.3,-2.147437238693237,0.0,2210,-0.0006041708867996932,118.6269302368164,0.003776275
162.41379310344828,200.0,5888,23,10,565,15298.127978515626,0.04862445592880249,0.0003,0.3,-1.9920200288295746,0.0,2220,0.0007895527873188257,4485.45361328125,0.0049798074
178.0,200.0,6144,24,10,562,7926.15778503418,0.0825456976890564,0.0003,0.3,-1.8778407156467438,0.0,2230,-0.00024124272167682647,6696.5556640625,4.085782e-05
152.1875,200.0,6400,25,11,557,408.01222839355466,-0.02984905242919922,0.0003,0.3,-1.9777285754680634,0.0,2240,-0.002487913321238011,110.68522644042969,0.0024665422
165.75757575757575,200.0,6656,26,12,553,12.303984880447388,0.07978427410125732,0.0003,0.3,-2.0362509369850157,0.007421875,2250,-0.010220566997304559,4.893713474273682,0.012787549
180.0,200.0,6912,27,12,552,13870.921183204651,0.02770942449569702,0.0003,0.3,-2.0012615084648133,0.0,2260,-0.0035507842898368836,7746.91015625,0.0032338412
193.42857142857142,200.0,7168,28,12,554,6802.306402206421,0.07955241203308105,0.0003,0.3,-2.0442726373672486,0.0,2270,-0.00042463995050638913,1136.662109375,0.00022466807
216.75675675675674,200.0,7424,29,13,555,7767.837817382812,0.10490357875823975,0.0003,0.3,-2.0101881623268127,0.0,2280,-0.0015712304739281535,5984.18310546875,0.0003274884
228.1578947368421,200.0,7680,30,13,555,13422.79825925827,0.10191529989242554,0.0003,0.3,-1.9767642796039582,0.0,2290,-0.0005539632402360439,5214.35595703125,0.00010850793
219.48717948717947,200.0,7936,31,14,556,401.2288200378418,-0.04881012439727783,0.0003,0.3,-2.1006649136543274,0.0,2300,-0.0027395041775889694,68.13352966308594,0.0012414204
204.75,200.0,8192,32,14,558,8.05406711101532,0.03373032808303833,0.0003,0.3,-2.0954713940620424,0.0,2310,-0.005063660978339613,4.517719268798828,0.004401559
178.8095238095238,200.0,8448,33,15,558,11.069943475723267,0.09806060791015625,0.0003,0.3,-2.121947693824768,0.1734375,2320,-0.032115461956709626,5.09009313583374,0.049715165
189.7674418604651,200.0,8704,34,15,556,8580.879125022888,0.06392925977706909,0.0003,0.3,-2.0871368408203126,0.00546875,2330,0.003192668780684471,2753.3662109375,0.0115580475
199.77272727272728,200.0,8960,35,16,556,7399.801787376404,0.09873366355895996,0.0003,0.3,-1.933589220046997,0.0,2340,-4.658896941691637e-05,5348.9931640625,5.900045e-05
174.7826086956522,200.0,9216,36,16,558,10.681898367404937,-1.0848274230957031,0.0003,0.3,-1.998063200712204,0.01015625,2350,-0.012393781403079628,1.840278148651123,0.014362145
184.68085106382978,200.0,9472,37,17,556,9138.49052734375,0.01802307367324829,0.0003,0.3,-2.1429495453834533,0.0,2360,0.0024364417302422227,4257.16162109375,0.005897889
193.95833333333334,200.0,9728,38,17,558,8862.8009765625,0.07510185241699219,0.0003,0.3,-1.8040777504444123,0.0,2370,-0.0005415530875325203,4963.7646484375,0.0001415147
202.24489795918367,200.0,9984,39,17,560,8290.659902954101,0.08335238695144653,0.0003,0.3,-1.8012704730033875,0.0,2380,-0.0018797473981976508,5621.9384765625,0.00055763195
199.6078431372549,200.0,10240,40,18,559,52.9411319732666,-8.377450942993164,0.0003,0.3,-2.073424279689789,0.0,2390,-0.0035116478335112332,15.44665813446045,0.0013521805
-370.0,200.0,256,1,0,690,14963.303955078125,0.11118054389953613,0.0003,0.3,-1.8573630332946778,0.0,2400,0.0011067332699894906,5428.248046875,0.000671793
-370.0,200.0,512,2,0,578,10.232583904266358,-2.1457672119140625e-06,0.0003,0.3,-1.5144295632839202,0.048046875,2410,-0.011145293875597418,5.248962879180908,0.029423233
-363.3333333333333,200.0,768,3,1,530,11.344762134552003,7.808208465576172e-05,0.0003,0.3,-1.7144541442394257,0.09765625,2420,-0.013251844001933933,3.200032949447632,0.023327928
-362.0,200.0,1024,4,1,546,1.7548850357532502,-0.0003813505172729492,0.0003,0.3,-1.6613235116004943,0.015625,2430,-0.007166801323182881,0.5462514162063599,0.008855751
-358.3333333333333,200.0,1280,5,2,543,28.03559799194336,0.00036704540252685547,0.0003,0.3,-1.640506285429001,0.000390625,2440,-0.002349246572703123,16.899755477905273,0.0018176159
