rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,train/approx_kl,train/value_loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/learning_rate,train/loss,train/explained_variance
-25.7,394,200.0,628,407,160768,0.0008249944,1090.1685760498046,0.0,6270,-0.001955959596671164,0.3,-1.7192017018795014,0.0003,765.9019165039062,0.012339472770690918
-29.6,394,200.0,629,408,161024,0.0011783326,575.3221405029296,0.0,6280,-0.0006932954769581556,0.3,-1.6543991208076476,0.0003,284.892578125,-5.974313259124756
-30.1,394,200.0,630,408,161280,0.00031268573,427.2959915161133,0.0,6290,-0.0011941934004426002,0.3,-1.920450758934021,0.0003,204.5458984375,-12.167776107788086
-30.5,395,200.0,631,408,161536,0.032035314,24.935757040977478,0.058203125,6300,-0.022927146637812257,0.3,-1.0623424917459487,0.0003,1.6905889511108398,0.01848655939102173
-30.6,395,200.0,632,409,161792,0.0056377607,8.646614003181458,0.0140625,6310,-0.007091524126008153,0.3,-1.3147775650024414,0.0003,2.15220046043396,0.0061806440353393555
-19.4,395,200.0,633,409,162048,0.0017395976,663.5045333862305,0.004296875,6320,-0.0017536631086841226,0.3,-1.222796893119812,0.0003,319.35723876953125,-0.28715741634368896
-6.2,396,200.0,634,409,162304,0.004764069,1406.3616577148437,0.0109375,6330,-0.00832461949903518,0.3,-1.4327136814594268,0.0003,798.6029663085938,0.2367146611213684
-8.3,396,200.0,635,410,162560,0.00046818005,1731.58583984375,0.0,6340,-0.001538867992348969,0.3,-1.594929701089859,0.0003,643.3049926757812,0.3095772862434387
-5.4,396,200.0,636,410,162816,0.0076127816,288.860311126709,0.01328125,6350,-0.009344145050272345,0.3,-1.8182567417621613,0.0003,157.88975524902344,0.3215479254722595
-3.3,396,200.0,637,410,163072,0.00072856667,674.8405944824219,0.0,6360,-0.0002604648703709245,0.3,-1.5927169740200042,0.0003,255.35484313964844,-0.368257999420166
3.3,397,200.0,638,411,163328,0.0052115438,586.2382736206055,0.008203125,6370,-0.008388090098742395,0.3,-1.4852884531021118,0.0003,214.8983612060547,0.2523898482322693
3.4,397,200.0,639,411,163584,0.0027881607,670.3937355041504,0.0015625,6380,-0.006559925037436187,0.3,-1.3171640992164613,0.0003,543.3953247070312,0.3210757374763489
7.4,397,200.0,640,411,163840,0.021518279,0.6236540289595723,0.02109375,6390,-0.01053161253221333,0.3,-1.7210570752620697,0.0003,0.04609185829758644,-0.003679990768432617
7.6,398,200.0,641,411,164096,0.008372308,565.6593803405761,0.023828125,6400,0.0016164133325219155,0.3,-1.333333718776703,0.0003,112.8148193359375,0.28887003660202026
12.2,398,200.0,642,412,164352,0.0030273735,767.6683181762695,0.0015625,6410,-0.0020461700856685638,0.3,-1.2187484622001648,0.0003,473.6802673339844,0.36951082944869995
18.7,398,200.0,643,412,164608,0.00038181408,614.7876022338867,0.0,6420,-0.0008079813444055617,0.3,-1.8984150469303132,0.0003,228.15170288085938,-0.3879648447036743
16.5,399,200.0,644,412,164864,0.009242501,279.40931205749513,0.01171875,6430,-0.0028548403875902294,0.3,-1.5361971735954285,0.0003,171.816162109375,0.29066282510757446
13.7,399,200.0,645,413,165120,0.0029798797,70.78397545814514,0.0,6440,0.001813319930806756,0.3,-1.952793538570404,0.0003,9.955431938171387,-3.370112419128418
10.2,399,200.0,646,413,165376,0.009838614,36.65458354949951,0.0859375,6450,-0.012430634815245867,0.3,-1.4744293153285981,0.0003,14.527250289916992,-0.030799388885498047
5.6,400,200.0,647,413,165632,0.011866795,818.4724830627441,0.030078125,6460,-0.008450417243875564,0.3,-1.301031583547592,0.0003,603.3587036132812,0.01870894432067871
5.6,400,200.0,648,414,165888,0.01439731,20.543024158477785,0.045703125,6470,-0.009149521309882402,0.3,-1.7444848537445068,0.0003,6.577962875366211,0.12052249908447266
17.4,400,200.0,649,414,166144,0.0037390422,1036.773518371582,0.01171875,6480,0.0005491426680237054,0.3,-1.325911772251129,0.0003,540.4456176757812,-0.19118821620941162
10.0,401,200.0,650,414,166400,0.00039916323,2626.6858337402346,0.0,6490,0.0006308136973530055,0.3,-1.3551730930805206,0.0003,816.3069458007812,0.08739787340164185
14.8,401,200.0,651,414,166656,0.00013579987,706.7019958496094,0.0,6500,-0.0009353363886475563,0.3,-1.8287415087223053,0.0003,335.6429748535156,-0.22959280014038086
12.2,402,200.0,652,414,166912,6.9908565e-05,903.3114151000976,0.0,6510,-0.0014473856659606098,0.3,-1.09607173204422,0.0003,201.41073608398438,0.22372406721115112
19.3,402,200.0,653,414,167168,0.0010452988,1060.9700927734375,0.003125,6520,-0.003711205895524472,0.3,-1.5529194891452789,0.0003,385.72442626953125,0.3303377032279968
21.4,403,200.0,654,415,167424,0.00026494754,537.6469909667969,0.0,6530,-0.0025944299763068558,0.3,-1.2809668064117432,0.0003,397.6163330078125,0.32363831996917725
31.3,403,200.0,655,415,167680,0.0063306475,10.10858964920044,0.00078125,6540,-0.008909042249433697,0.3,-1.5029559791088105,0.0003,4.180776596069336,-0.09369766712188721
42.9,403,200.0,656,415,167936,0.009454725,1663.8651489257813,0.009375,6550,-0.011529462598264217,0.3,-1.3166492342948914,0.0003,707.5639038085938,0.29685068130493164
42.6,404,200.0,657,416,168192,0.00070050964,732.1548522949219,0.0,6560,-0.002565250941552222,0.3,-1.47577463388443,0.0003,259.61444091796875,0.3655734658241272
40.7,404,200.0,658,416,168448,0.002403352,655.6039215087891,0.000390625,6570,-0.00451155467890203,0.3,-1.7020539879798888,0.0003,453.38018798828125,-0.3696930408477783
38.3,404,200.0,659,416,168704,0.0059098927,1138.2826446533204,0.008984375,6580,-0.008630007575266063,0.3,-1.3489069819450379,0.0003,626.4070434570312,0.3017287850379944
42.5,405,200.0,660,416,168960,0.0077245547,540.8872032165527,0.00859375,6590,-0.007012557797133922,0.3,-1.0935014009475708,0.0003,268.2898254394531,0.34071606397628784
23.3,405,200.0,661,417,169216,0.010300931,227.03117141723632,0.013671875,6600,-0.009031187370419502,0.3,-1.4612789690494536,0.0003,115.64154052734375,-8.995122909545898
23.1,405,200.0,662,417,169472,0.028710682,6.261432921886444,0.1765625,6610,-0.01527848474215716,0.3,-1.9969106674194337,0.0003,3.014718770980835,0.1740398406982422
27.9,406,200.0,663,417,169728,0.008870972,490.9485626220703,0.015625,6620,-0.009602854261174798,0.3,-1.1918883979320527,0.0003,320.7931213378906,0.3404908776283264
32.9,406,200.0,664,418,169984,0.0047447765,562.573445892334,0.005859375,6630,-0.007426665327511728,0.3,-1.1766122102737426,0.0003,172.50234985351562,0.20211249589920044
24.1,406,200.0,665,418,170240,0.00035115494,586.4573379516602,0.0,6640,-0.0012157053221017121,0.3,-1.4465097844600678,0.0003,302.9642639160156,-0.31675755977630615
29.7,407,200.0,666,418,170496,0.00031273672,573.1389549255371,0.0,6650,-0.0004063909174874425,0.3,-1.5443647801876068,0.0003,108.18802642822266,-0.47790682315826416
29.6,407,200.0,667,419,170752,0.013784951,686.0958824157715,0.021875,6660,-0.006356294732540846,0.3,-1.4806026816368103,0.0003,285.6322937011719,0.014610528945922852
53.8,407,200.0,668,419,171008,0.0019285604,848.7094055175781,0.004296875,6670,-0.003056080010719597,0.3,-1.4813255429267884,0.0003,195.06869506835938,0.195831298828125
61.2,407,200.0,669,419,171264,0.00110416,2957.8648193359377,0.0,6680,-0.001636831765063107,0.3,-1.3127622127532959,0.0003,1731.6859130859375,0.3243412375450134
54.5,408,200.0,670,420,171520,0.007483356,1211.9225341796875,0.008984375,6690,-0.008475133939646185,0.3,-1.546963095664978,0.0003,700.9708251953125,0.3200126886367798
48.5,408,200.0,671,420,171776,0.0005854666,1116.3173095703125,0.0,6700,-0.000838015298359096,0.3,-1.3946743249893188,0.0003,479.19384765625,0.08231163024902344
52.0,408,200.0,672,420,172032,0.008038048,567.5089408874512,0.008984375,6710,-0.0035964311042334884,0.3,-1.5257227540016174,0.0003,311.1607360839844,0.15410763025283813
41.5,408,200.0,673,421,172288,0.0020026453,711.4164367675781,0.003125,6720,-0.005104870814830065,0.3,-1.6555310368537903,0.0003,254.57008361816406,-0.22757411003112793
46.1,409,200.0,674,421,172544,0.00044701016,967.9305145263672,0.0,6730,-0.0007552259368821979,0.3,-1.6786951541900634,0.0003,605.3405151367188,0.21785825490951538
48.5,409,200.0,675,421,172800,0.0010074922,273.74581871032717,0.000390625,6740,-0.00198274243157357,0.3,-1.843490469455719,0.0003,72.12094116210938,0.2735474109649658
57.8,409,200.0,676,422,173056,0.013734093,17.705455589294434,0.005859375,6750,-0.009503768128342926,0.3,-1.4887898087501525,0.0003,6.750672817230225,-0.26231837272644043
51.1,410,200.0,677,422,173312,0.007943093,1009.1217620849609,0.016015625,6760,-0.0066497148480266334,0.3,-1.5085305631160737,0.0003,211.5929412841797,0.3603333830833435
43.7,410,200.0,678,422,173568,0.05819866,4.063015985488891,0.172265625,6770,-0.030075627285987137,0.3,-1.9919814944267273,0.0003,1.5637872219085693,0.3704359531402588
49.4,410,200.0,679,423,173824,0.005107891,356.31892623901365,0.0109375,6780,-0.007986702409107238,0.3,-1.1466802656650543,0.0003,314.5216979980469,0.10129415988922119
54.5,411,200.0,680,423,174080,0.0024765546,1206.5817962646483,0.001171875,6790,-0.0018534330651164056,0.3,-1.1407041609287263,0.0003,560.5964965820312,0.37417900562286377
57.2,411,200.0,681,423,174336,0.0069098203,1011.5153015136718,0.01015625,6800,-0.004096639237832278,0.3,-1.2142383694648742,0.0003,542.1928100585938,0.3579528331756592
57.0,411,200.0,682,424,174592,0.0050652325,621.7617599487305,0.0046875,6810,-0.008155502146109939,0.3,-1.574179369211197,0.0003,200.39247131347656,0.2536807060241699
54.0,412,200.0,683,424,174848,6.008311e-05,131.73015785217285,0.0,6820,-0.0001288499275688082,0.3,-0.8170570343732834,0.0003,65.1605224609375,-0.9110430479049683
77.5,412,200.0,684,424,175104,0.012977285,851.6728240966797,0.014453125,6830,-0.005997066129930317,0.3,-1.9456736505031587,0.0003,414.101806640625,-0.4474896192550659
67.6,412,200.0,685,424,175360,0.00055599166,2527.5172485351563,0.0,6840,-0.0017379341181367636,0.3,-1.4562138319015503,0.0003,1367.130126953125,0.313124418258667
77.2,412,200.0,686,425,175616,0.00090065366,1134.944302368164,0.0,6850,-0.004806834040209651,0.3,-1.2335134446620941,0.0003,442.42999267578125,0.3189009428024292
60.3,413,200.0,687,425,175872,0.0017375476,1232.7295806884765,0.003515625,6860,-0.002765795530285686,0.3,-1.292449802160263,0.0003,826.4786987304688,0.37227416038513184
56.3,413,200.0,688,425,176128,0.0020234268,807.5154022216797,0.001171875,6870,-0.002437362913042307,0.3,-1.7296143531799317,0.0003,409.45281982421875,-4.3698930740356445
55.5,413,200.0,689,426,176384,0.0019046706,506.72595367431643,0.001953125,6880,-0.004017801326699555,0.3,-1.7123954236507415,0.0003,260.1410217285156,-2.02398943901062
46.1,414,200.0,690,426,176640,0.0016889847,746.9937957763672,0.0015625,6890,-0.004239623714238405,0.3,-1.673224425315857,0.0003,337.7218017578125,-0.34548425674438477
47.9,414,200.0,691,426,176896,0.00087136775,173.3013418197632,0.0,6900,-0.00022190047893673183,0.3,-1.7164452791213989,0.0003,21.197141647338867,-12.191068649291992
50.9,414,200.0,692,427,177152,0.00040384755,624.5667953491211,0.0,6910,-0.0003701684414409101,0.3,-1.429755687713623,0.0003,288.12261962890625,0.2205563187599182
43.5,415,200.0,693,427,177408,0.00016448484,227.94213581085205,0.0,6920,-0.0010585238691419364,0.3,-1.892136377096176,0.0003,10.48328971862793,-11.642126083374023
51.4,415,200.0,694,427,177664,0.008433198,332.30036010742185,0.01015625,6930,-0.008625143370591105,0.3,-1.4948403120040894,0.0003,231.19674682617188,0.1782793402671814
63.4,415,200.0,695,428,177920,0.002578952,2042.3392761230468,0.00234375,6940,0.0009213371202349662,0.3,-1.6906977593898773,0.0003,794.080322265625,0.1603432297706604
58.7,415,200.0,696,428,178176,0.000319639,904.3728118896485,0.0,6950,-0.0013125373981893063,0.3,-1.5144515752792358,0.0003,495.7749938964844,0.25442272424697876
59.8,416,200.0,697,428,178432,0.0051892996,541.5495254516602,0.006640625,6960,-0.012025939836166798,0.3,-1.2789183735847474,0.0003,293.22216796875,0.292927086353302
52.8,416,200.0,698,429,178688,0.0027099762,804.0116363525391,0.001953125,6970,-0.005917703942395746,0.3,-1.0724442720413208,0.0003,547.4577026367188,0.30493104457855225
52.4,416,200.0,699,429,178944,0.001014781,838.2370422363281,0.0,6980,-0.0016146296518854796,0.3,-2.0677240252494813,0.0003,413.4728698730469,-2.619032382965088
41.9,417,200.0,700,429,179200,0.003531041,831.2242279052734,0.000390625,6990,-0.005682952562347054,0.3,-1.7380602717399598,0.0003,357.26068115234375,-0.2632511854171753
32.3,417,200.0,701,429,179456,0.003638528,1512.859585571289,0.001171875,7000,-0.003364753583446145,0.3,-1.4551802635192872,0.0003,636.4110717773438,0.09595727920532227
39.2,417,200.0,702,430,179712,0.0060110856,553.4070083618165,0.007421875,7010,-0.007492561335675418,0.3,-1.5057597279548645,0.0003,378.16802978515625,0.3099730610847473
51.4,417,200.0,703,430,179968,0.003317821,2145.870684814453,0.00234375,7020,-0.004803409264422953,0.3,-1.3329376816749572,0.0003,829.6354370117188,0.3406871557235718
53.0,418,200.0,704,430,180224,0.010002159,985.404165649414,0.043359375,7030,-0.00898484387435019,0.3,-1.3778834700584413,0.0003,565.399169921875,0.1272220015525818
43.2,418,200.0,705,431,180480,0.009386562,890.027963256836,0.038671875,7040,0.005647414363920689,0.3,-1.8566779017448425,0.0003,459.4012451171875,-1.9115078449249268
45.6,418,200.0,706,431,180736,0.0021111188,1105.7859252929688,0.0,7050,-0.002607610495761037,0.3,-1.8425780236721039,0.0003,333.3895568847656,-0.21157753467559814
48.3,419,200.0,707,431,180992,0.0034777063,608.4973358154297,0.00078125,7060,-0.00323282879544422,0.3,-1.5569854855537415,0.0003,220.99102783203125,0.06203663349151611
46.8,419,200.0,708,432,181248,0.004612293,879.2604629516602,0.005859375,7070,-0.005214593838900328,0.3,-1.6000635027885437,0.0003,573.3396606445312,0.00932168960571289
51.9,419,200.0,709,432,181504,0.0046468936,313.9045948028564,0.003515625,7080,-0.005746957706287503,0.3,-1.6585518956184386,0.0003,73.34526062011719,0.1368107795715332
54.2,419,200.0,710,432,181760,0.008531535,528.2334777832032,0.018359375,7090,-0.007790384441614151,0.3,-1.2827114164829254,0.0003,221.68858337402344,0.2638675570487976
61.9,420,200.0,711,433,182016,0.006062599,1488.2556091308593,0.005078125,7100,-0.007914374023675919,0.3,-1.748826950788498,0.0003,652.0881958007812,0.2528266906738281
46.1,420,200.0,712,433,182272,0.013199257,1274.0518646240234,0.034375,7110,-0.003423555428162217,0.3,-1.900293093919754,0.0003,610.3723754882812,-0.1677687168121338
50.3,420,200.0,713,433,182528,0.0051905503,787.0251663208007,0.00625,7120,-0.004884892073459923,0.3,-1.9187922298908233,0.0003,363.04638671875,0.20704799890518188
55.1,421,200.0,714,433,182784,0.0043199537,865.2987854003907,0.007421875,7130,-0.005876281857490539,0.3,-1.4740113615989685,0.0003,577.9735107421875,0.19610798358917236
55.2,421,200.0,715,434,183040,0.01158485,47.56798276901245,0.00859375,7140,-0.020526794344186784,0.3,-1.2450880467891694,0.0003,23.397022247314453,-0.018958091735839844
57.2,421,200.0,716,434,183296,0.0018967073,940.0739837646485,0.0,7150,-0.0012381972279399633,0.3,-1.7069782316684723,0.0003,278.9284973144531,-0.27447569370269775
57.3,422,200.0,717,434,183552,0.0010087015,665.8325332641601,0.00078125,7160,-0.004228403978049755,0.3,-1.598543494939804,0.0003,171.81788635253906,0.318790078163147
59.4,422,200.0,718,435,183808,0.017680375,7.372332191467285,0.05078125,7170,-0.016491216560825705,0.3,-1.7203228652477265,0.0003,2.345036506652832,-2.112039804458618
72.9,422,200.0,719,435,184064,0.0039327843,1165.8595825195312,0.009765625,7180,0.0008393997559323907,0.3,-1.444910031557083,0.0003,361.4797668457031,0.021807610988616943
67.6,422,200.0,720,435,184320,0.0013662819,1733.8182312011718,0.0,7190,-0.002053780108690262,0.3,-1.4559942305088043,0.0003,717.5978393554688,0.3304949402809143
65.3,423,200.0,721,436,184576,0.0044967867,216.70845947265624,0.005078125,7200,-0.004431776143610478,0.3,-1.8465456008911132,0.0003,61.15442657470703,-5.224420070648193
63.1,423,200.0,722,436,184832,0.0016260003,32.54189004898071,0.001953125,7210,-0.0034531868761405347,0.3,-1.6552486002445221,0.0003,8.305195808410645,-0.03428173065185547
68.7,423,200.0,723,436,185088,0.0019997032,645.8954132080078,0.0,7220,-0.00337986892554909,0.3,-1.7851303935050964,0.0003,337.2591857910156,0.21701335906982422
69.0,424,200.0,724,436,185344,0.0014157845,343.50804290771487,0.001953125,7230,-0.0029659500811249017,0.3,-1.126375538110733,0.0003,62.89668273925781,0.15546321868896484
67.0,424,200.0,725,437,185600,0.0037272936,416.13317184448243,0.0,7240,-0.004017155477777123,0.3,-2.1917130947113037,0.0003,224.72149658203125,-0.1862621307373047
77.8,424,200.0,726,437,185856,0.010622369,74.53667488098145,0.00390625,7250,-0.004681906569749117,0.3,-1.860773354768753,0.0003,19.901962280273438,-4.258103370666504
65.6,425,200.0,727,437,186112,0.007846577,2547.3589721679687,0.025390625,7260,-0.008708452433347702,0.3,-1.4263937890529632,0.0003,1322.898681640625,0.007480502128601074
53.7,425,200.0,728,437,186368,0.043993223,5.236730766296387,0.178515625,7270,-0.012723233550786972,0.3,-1.6611711800098419,0.0003,2.059419870376587,0.0005852580070495605
43.7,426,200.0,729,438,186624,0.04221466,4.002640151977539,0.244140625,7280,-0.016185149364173413,0.3,-2.1197983860969543,0.0003,1.3789170980453491,0.000840604305267334
56.2,426,200.0,730,438,186880,0.009247069,63.07931604385376,0.01640625,7290,-0.00398493348620832,0.3,-1.9830501139163972,0.0003,15.445727348327637,-1.0191082954406738
51.4,426,200.0,731,438,187136,0.002314584,2213.824841308594,0.0,7300,-0.0015138842398300767,0.3,-1.066120085120201,0.0003,1165.7021484375,0.13988077640533447
51.1,426,200.0,732,438,187392,0.0005554042,567.8012390136719,0.0,7310,-0.0028706538956612348,0.3,-1.3995677530765533,0.0003,278.1906433105469,0.24450057744979858
42.1,427,200.0,733,439,187648,0.013941883,31.459932231903075,0.023046875,7320,-0.01052938257344067,0.3,-1.1525999188423157,0.0003,22.525814056396484,-0.00024700164794921875
29.3,427,200.0,734,439,187904,0.053273838,14.840771889686584,0.2453125,7330,-0.03835199624300003,0.3,-2.019209563732147,0.0003,4.919972896575928,0.0019621849060058594
32.3,427,200.0,735,439,188160,0.006498693,383.98120574951173,0.01171875,7340,0.008580077718943358,0.3,-1.8116966247558595,0.0003,182.91612243652344,0.02909332513809204
37.3,428,200.0,736,440,188416,0.010993026,381.68600997924807,0.05,7350,-0.0030545066110789776,0.3,-1.681288492679596,0.0003,239.02877807617188,-0.09211933612823486
37.3,428,200.0,737,440,188672,0.0017721285,1638.5019653320312,0.0,7360,-0.0002438237890601158,0.3,-1.4126627147197723,0.0003,803.1309814453125,0.19782954454421997
35.6,428,200.0,738,440,188928,0.003637938,315.7982822418213,0.003125,7370,-0.009278755588456988,0.3,-1.815878403186798,0.0003,73.91581726074219,0.15915673971176147
35.4,429,200.0,739,440,189184,0.06385316,7.068224895000458,0.081640625,7380,-0.011923698708415031,0.3,-1.1281395554542542,0.0003,2.860471725463867,-0.001628875732421875
45.4,429,200.0,740,441,189440,0.0029914354,668.7167221069336,0.0015625,7390,-0.00044515921035781503,0.3,-1.954606831073761,0.0003,275.918212890625,-0.337793231010437
42.7,429,200.0,741,441,189696,0.0014055509,1247.1089965820313,0.001171875,7400,-0.0046863101888448,0.3,-1.5509088814258576,0.0003,839.0902709960938,0.2093530297279358
42.0,429,200.0,742,441,189952,0.00020444789,549.3321487426758,0.0,7410,0.00036330404691398144,0.3,-1.6092393577098847,0.0003,70.34503173828125,-0.5040338039398193
39.1,430,200.0,743,442,190208,0.00047622272,342.3912425994873,0.0,7420,-0.0023339321603998544,0.3,-1.67210254073143,0.0003,200.47412109375,-0.0025120973587036133
31.8,430,200.0,744,442,190464,9.694719e-05,244.62615585327148,0.0,7430,-6.38643279671669e-05,0.3,-2.1664246320724487,0.0003,7.944472312927246,-17.250478744506836
44.2,430,200.0,745,442,190720,0.0012606962,1720.3083099365235,0.00078125,7440,-0.0037037876900285482,0.3,-1.7162175059318543,0.0003,651.4865112304688,-0.006855368614196777
35.0,431,200.0,746,442,190976,0.004348303,687.5424011230468,0.0,7450,-0.006654441542923451,0.3,-1.951215934753418,0.0003,241.02212524414062,0.047989070415496826
5.1,431,200.0,747,443,191232,0.011935104,262.50198516845705,0.021484375,7460,-0.028727029170840978,0.3,-1.9245496571063996,0.0003,16.451284408569336,0.34406155347824097
5.1,431,200.0,748,443,191488,0.008836613,46.67209482192993,0.001953125,7470,-0.0065534842200577256,0.3,-1.8073085308074952,0.0003,18.947612762451172,0.007266819477081299
4.7,432,200.0,749,443,191744,0.0042500617,1376.7588134765624,0.00390625,7480,0.0007612619781866669,0.3,-1.9150244832038879,0.0003,744.7515258789062,0.3007153272628784
1.8,432,200.0,750,443,192000,0.0027197516,47.39398345947266,0.000390625,7490,-0.004308075411245227,0.3,-1.4893462002277373,0.0003,21.00536346435547,-0.20175480842590332
16.7,432,200.0,751,444,192256,0.00074544176,491.986287689209,0.0,7500,-0.0024262450402602553,0.3,-2.011488664150238,0.0003,284.4037780761719,0.3835182189941406
14.2,433,200.0,752,444,192512,0.0006376032,1935.3530334472657,0.0,7510,-0.003695414122194052,0.3,-1.4785710871219635,0.0003,892.1461791992188,0.39583808183670044
28.6,433,200.0,753,444,192768,0.0026958873,1538.3553466796875,0.0,7520,-0.003282817779108882,0.3,-1.6522925436496734,0.0003,861.0343017578125,-0.14969992637634277
26.3,433,200.0,754,444,193024,0.001417859,822.2043212890625,0.0,7530,-0.0016335779801011086,0.3,-1.8492513835430144,0.0003,310.14581298828125,0.12437528371810913
28.5,434,200.0,755,445,193280,0.011092992,1080.617498779297,0.01640625,7540,-0.01253680766094476,0.3,-1.493422842025757,0.0003,713.6920776367188,0.26468372344970703
28.7,434,200.0,756,445,193536,0.0013112028,137.4070291519165,0.0,7550,-0.0005651158397085964,0.3,-1.3520603239536286,0.0003,16.447132110595703,-5.134939193725586
26.1,434,200.0,757,445,193792,0.010120583,15.612420237064361,0.009765625,7560,-0.009269159112591296,0.3,-1.6808899998664857,0.0003,1.2096786499023438,-10.354771614074707
14.1,435,200.0,758,445,194048,0.013062492,732.7822570800781,0.011328125,7570,-0.002574026817455888,0.3,-2.094322657585144,0.0003,260.9389343261719,-0.06801581382751465
10.7,435,200.0,759,446,194304,0.008827776,146.01479415893556,0.0046875,7580,-0.004579693707637489,0.3,-1.901833724975586,0.0003,81.64966583251953,-0.14622712135314941
8.5,435,200.0,760,446,194560,0.004289181,515.1521560668946,0.005078125,7590,-0.0026086657540872692,0.3,-1.535406917333603,0.0003,103.43841552734375,0.280639111995697
16.3,436,200.0,761,446,194816,0.022441912,382.6675319671631,0.020703125,7600,-0.005646397778764367,0.3,-1.7992455542087555,0.0003,79.8320083618164,-0.006020545959472656
-7.0,436,200.0,762,446,195072,0.025469374,749.076953125,0.084375,7610,-0.008993795397691429,0.3,-2.0009474754333496,0.0003,387.2676696777344,0.017448902130126953
-4.3,436,200.0,763,447,195328,0.0059756264,409.936954498291,0.0015625,7620,-0.003526410390622914,0.3,-2.2546966910362243,0.0003,172.7036590576172,-0.03074026107788086
-13.8,437,200.0,764,447,195584,0.010930444,6.432647800445556,0.03125,7630,-0.01378482326399535,0.3,-1.7040599286556244,0.0003,1.7253669500350952,-0.12727665901184082
-22.8,437,200.0,765,447,195840,0.03456184,2.487603747844696,0.09296875,7640,-0.0222795722540468,0.3,-2.1568837761878967,0.0003,0.8253495693206787,-0.007925629615783691
-23.2,437,200.0,766,447,196096,0.0061348705,261.58205909729,0.00625,7650,-0.012035701470449568,0.3,-1.7236730635166169,0.0003,199.12612915039062,0.30385780334472656
-17.4,438,200.0,767,448,196352,0.0009031866,534.7846595764161,0.0,7660,-0.006324930861592293,0.3,-1.6435496747493743,0.0003,171.9256591796875,0.16729289293289185
-20.4,438,200.0,768,448,196608,0.0014328603,453.0114120483398,0.0,7670,-0.0008048678049817681,0.3,-1.9884283244609833,0.0003,171.1517333984375,-13.138626098632812
-20.5,438,200.0,769,448,196864,0.03176465,3.3140722513198853,0.088671875,7680,-0.026313922833651304,0.3,-1.6681377291679382,0.0003,1.579175353050232,-0.13026821613311768
-13.0,439,200.0,770,448,197120,0.0057837325,755.6370727539063,0.00546875,7690,-0.006776794069446623,0.3,-1.557293212413788,0.0003,369.8454895019531,0.01729363203048706
-8.0,439,200.0,771,449,197376,0.0011866745,1513.7175842285155,0.0,7700,-0.0022003793390467765,0.3,-1.7374282658100129,0.0003,796.7281494140625,-0.048082590103149414
-14.9,439,200.0,772,449,197632,0.009360303,315.4773178100586,0.023828125,7710,-0.006654979987069964,0.3,-2.0382218837738035,0.0003,162.70079040527344,-15.64669418334961
-29.3,440,200.0,773,449,197888,0.005643207,261.9863800048828,0.00078125,7720,-0.006971652759239078,0.3,-1.8131191968917846,0.0003,137.70449829101562,0.3698928952217102
-26.9,440,200.0,774,449,198144,0.008888494,291.79864463806155,0.011328125,7730,-0.0034317171899601816,0.3,-1.9010623335838317,0.0003,222.04945373535156,0.24186170101165771
-33.0,440,200.0,775,450,198400,0.0089841215,452.5481185913086,0.011328125,7740,-0.011169417761266232,0.3,-1.5982593834400176,0.0003,225.7094268798828,0.4250738024711609
-35.2,440,200.0,776,450,198656,0.042898655,16.3583345413208,0.101171875,7750,-0.03290924401953817,0.3,-1.7177609026432037,0.0003,14.025785446166992,0.0013996362686157227
-30.8,441,200.0,777,450,198912,0.014603929,270.4418712615967,0.013671875,7760,-0.009991749422624707,0.3,-1.8826790809631349,0.0003,59.63274383544922,0.3738625645637512
-30.4,441,200.0,778,451,199168,0.0058416044,535.1483917236328,0.00234375,7770,-0.011206715321168303,0.3,-1.6836317002773284,0.0003,246.0892791748047,0.38858461380004883
-45.0,441,200.0,779,451,199424,0.01961933,31.641687297821044,0.0203125,7780,-0.011175886041019111,0.3,-1.8134489476680755,0.0003,8.332834243774414,-0.01918947696685791
-43.4,442,200.0,780,451,199680,0.009189365,344.1365556716919,0.00625,7790,0.007957071997225285,0.3,-1.9688244879245758,0.0003,228.1007080078125,0.0979757308959961
-56.0,442,200.0,781,451,199936,0.00087367115,1765.024606323242,0.0,7800,-0.003534460673108697,0.3,-1.746150803565979,0.0003,1255.6683349609375,0.20501410961151123
-62.7,442,200.0,782,451,200192,0.0015252898,434.0907974243164,0.0,7810,-0.005049527809023857,0.3,-1.8022536396980287,0.0003,157.13267517089844,-1.6684527397155762
-53.2,443,200.0,783,452,200448,0.006346871,62.437289488315585,0.0015625,7820,-0.0044878673739731315,0.3,-1.9510992169380188,0.0003,1.2040961980819702,-25.570602416992188
-55.5,443,200.0,784,452,200704,0.0072708307,1534.8122833251953,0.016796875,7830,0.007443747390061617,0.3,-1.6320141911506654,0.0003,792.9061889648438,0.08554601669311523
-58.4,443,200.0,785,452,200960,0.071079746,13.41298520565033,0.1375,7840,-0.02027782443910837,0.3,-1.7814521849155427,0.0003,2.258772850036621,-0.8197077512741089
-49.6,444,200.0,786,452,201216,0.012045391,300.5498359680176,0.040234375,7850,0.01799457180313766,0.3,-1.796479493379593,0.0003,50.905364990234375,0.15429961681365967
-54.2,444,200.0,787,453,201472,0.004774193,467.69415855407715,0.021875,7860,-0.009623407432809473,0.3,-1.7625412583351134,0.0003,151.52365112304688,0.4218917489051819
